payment_id,payment_type,payment_date,amount,payment_status
14607,Credit Card,2020-08-11 00:14,173.98,Failed
14608,Debit Card,2020-02-16 01:15,839.49,Completed
14609,Net Banking,2021-02-14 07:37,968.91,Refunded
14610,Credit Card,2020-06-18 14:03,30.79,Failed
14611,Credit Card,2020-10-02 14:10,773.99,Completed
14612,UPI,2023-08-18 21:04,443.98,Failed
14613,Debit Card,2022-06-06 05:37,92.58,Refunded
14614,UPI,2022-12-24 10:29,714.23,Completed
14615,Net Banking,2020-08-18 15:57,703.34,Failed
14616,Debit Card,2021-12-18 05:08,565.69,Refunded
14617,Debit Card,2021-08-17 18:01,202.87,Refunded
14618,Debit Card,2020-10-19 14:40,529.52,Completed
14619,UPI,2022-07-06 08:01,386.89,Completed
14620,Debit Card,2022-02-27 09:54,179.13,Refunded
14621,Credit Card,2022-04-19 04:36,718.86,Completed
14622,UPI,2020-01-05 19:49,151.35,Refunded
14623,UPI,2021-10-12 01:10,784.37,Completed
14624,UPI,2022-03-11 14:12,519,Failed
14625,Credit Card,2022-12-11 17:14,540.48,Failed
14626,Debit Card,2021-12-17 15:26,854.94,Failed
14627,Debit Card,2023-04-01 02:38,508.53,Refunded
14628,Debit Card,2020-03-29 08:00,796.62,Failed
14629,Credit Card,2021-05-05 11:28,473.19,Refunded
14630,Debit Card,2023-01-24 00:54,186.17,Completed
14631,Debit Card,2022-06-17 03:08,92.74,Failed
14632,Debit Card,2020-08-14 03:43,631.63,Refunded
14633,UPI,2023-08-09 07:57,553.07,Completed
14634,Credit Card,2022-04-20 17:55,527.19,Completed
14635,Credit Card,2022-05-25 12:49,43.81,Completed
14636,Credit Card,2020-05-09 22:16,177.16,Completed
14637,Debit Card,2021-12-28 22:02,544.03,Failed
14638,Net Banking,2020-11-08 09:33,244.05,Failed
14639,UPI,2022-11-20 07:40,864.68,Failed
14640,Debit Card,2023-08-17 21:47,414.72,Refunded
14641,Credit Card,2020-09-20 04:32,175.27,Completed
14642,Credit Card,2021-03-20 07:40,379.83,Refunded
14643,Net Banking,2023-09-12 20:21,566.35,Completed
14644,Debit Card,2022-08-20 22:52,699.69,Completed
14645,Credit Card,2021-09-15 21:58,789.72,Failed
14646,Net Banking,2020-02-16 19:55,571.98,Failed
14647,Debit Card,2020-09-07 16:42,70.29,Failed
14648,Net Banking,2020-01-10 13:17,349.68,Refunded
14649,Debit Card,2022-04-08 20:37,128.22,Completed
14650,UPI,2021-08-17 04:20,731.66,Failed
14651,Net Banking,2020-08-11 00:29,705.87,Failed
14652,UPI,2021-02-12 01:16,302.1,Failed
14653,Credit Card,2020-06-11 21:57,238.66,Failed
14654,Credit Card,2023-05-20 03:30,312.83,Refunded
14655,UPI,2022-07-19 05:37,805.72,Failed
14656,UPI,2020-12-10 23:12,227.85,Failed
14657,Net Banking,2020-09-14 09:18,586.78,Failed
14658,UPI,2020-01-07 01:56,356.96,Failed
14659,Debit Card,2021-07-28 01:42,77.83,Completed
14660,Net Banking,2023-08-09 08:51,867.35,Failed
14661,UPI,2020-01-22 07:19,789.62,Refunded
14662,Debit Card,2020-12-19 05:58,621.3,Refunded
14663,Debit Card,2021-08-15 18:43,415.15,Completed
14664,Net Banking,2020-11-22 03:23,372.94,Failed
14665,Debit Card,2021-12-23 02:15,281.77,Failed
14666,UPI,2022-07-19 16:20,195.07,Completed
14667,UPI,2022-11-29 04:25,746.2,Failed
14668,Credit Card,2020-04-08 15:20,163.02,Refunded
14669,Credit Card,2023-05-31 09:34,728.5,Failed
14670,Debit Card,2023-05-03 14:52,918.67,Refunded
14671,Net Banking,2023-01-08 05:44,877.77,Refunded
14672,Net Banking,2022-02-14 23:51,88.53,Refunded
14673,Debit Card,2022-11-14 08:57,334.36,Completed
14674,UPI,2020-03-25 14:03,424.7,Completed
14675,UPI,2021-03-24 20:07,800.31,Completed
14676,Credit Card,2020-11-06 01:14,828.59,Refunded
14677,Credit Card,2020-08-04 12:00,785.47,Completed
14678,Credit Card,2020-08-13 00:56,798.58,Completed
14679,Debit Card,2022-03-07 00:17,947.96,Completed
14680,Net Banking,2022-11-20 12:08,305.53,Failed
14681,Net Banking,2022-05-03 02:10,535.28,Failed
14682,Debit Card,2021-07-18 03:31,737.8,Completed
14683,UPI,2021-05-05 02:09,903.29,Completed
14684,Debit Card,2020-12-10 16:38,896.57,Completed
14685,Credit Card,2021-06-04 13:11,200.69,Refunded
14686,Net Banking,2020-03-07 13:34,911.94,Failed
14687,Credit Card,2021-07-02 05:22,761.29,Failed
14688,UPI,2021-06-05 19:24,264.7,Refunded
14689,Net Banking,2023-06-16 14:31,267.72,Completed
14690,Credit Card,2020-06-04 18:11,23.84,Failed
14691,Credit Card,2023-06-14 22:38,614.33,Completed
14692,UPI,2021-03-03 01:28,636.9,Completed
14693,Debit Card,2020-12-16 16:47,415.73,Refunded
14694,Credit Card,2021-11-24 06:50,102.96,Refunded
14695,Net Banking,2020-07-29 04:51,42.69,Completed
14696,UPI,2021-07-21 16:22,930.58,Failed
14697,Net Banking,2021-04-13 09:27,535.96,Refunded
14698,Debit Card,2020-10-15 22:15,522.18,Completed
14699,Credit Card,2021-09-22 10:59,730.87,Refunded
14700,Net Banking,2023-03-16 18:34,55.25,Refunded
14701,UPI,2023-07-22 03:18,498.78,Refunded
14702,Debit Card,2021-10-29 15:44,511.41,Failed
14703,UPI,2020-08-12 13:09,436.89,Completed
14704,Debit Card,2022-06-27 04:27,924.82,Completed
14705,Credit Card,2022-04-26 00:10,661.91,Refunded
14706,Debit Card,2020-07-29 10:29,341.5,Refunded
14707,Credit Card,2020-01-31 14:17,954.4,Completed
14708,Net Banking,2022-09-17 09:10,715.92,Failed
14709,Credit Card,2022-07-01 01:10,617.89,Refunded
14710,Credit Card,2021-02-16 18:35,679.75,Completed
14711,Credit Card,2021-05-08 12:52,882.99,Completed
14712,Net Banking,2022-01-02 10:29,779.91,Refunded
14713,Credit Card,2021-03-16 10:43,705.68,Refunded
14714,Credit Card,2020-10-05 08:07,98.81,Completed
14715,UPI,2021-08-03 02:49,592.85,Failed
14716,Credit Card,2023-01-08 19:55,74.73,Failed
14717,Credit Card,2020-05-05 09:03,192.65,Refunded
14718,Credit Card,2022-06-11 03:02,126.04,Failed
14719,Credit Card,2023-01-17 12:32,766.49,Failed
14720,Debit Card,2022-05-01 11:07,996.63,Completed
14721,Net Banking,2022-10-19 12:45,38.02,Failed
14722,Net Banking,2022-09-12 03:16,980.83,Completed
14723,UPI,2022-12-19 08:02,625.77,Completed
14724,Net Banking,2020-08-03 08:53,475.46,Completed
14725,Debit Card,2022-03-25 04:07,543.56,Failed
14726,Net Banking,2022-12-30 00:43,767.93,Completed
14727,Credit Card,2021-12-06 17:58,738.06,Refunded
14728,UPI,2020-05-08 15:32,415.24,Refunded
14729,Net Banking,2021-04-23 00:57,82.92,Refunded
14730,UPI,2022-01-30 12:01,135.46,Failed
14731,Net Banking,2022-07-27 08:23,385.02,Failed
14732,Net Banking,2023-06-03 13:15,663.62,Completed
14733,UPI,2021-09-07 10:33,923.16,Completed
14734,Credit Card,2022-05-17 19:28,669.2,Failed
14735,Credit Card,2020-06-25 22:10,912.22,Completed
14736,UPI,2020-02-12 03:33,963.58,Failed
14737,Debit Card,2021-09-14 09:48,147.44,Refunded
14738,Net Banking,2023-09-17 10:25,944.75,Failed
14739,Net Banking,2022-04-22 05:04,521.15,Refunded
14740,Credit Card,2020-04-14 11:10,986.52,Refunded
14741,Debit Card,2022-10-27 02:01,807.72,Completed
14742,Net Banking,2020-01-25 14:19,268.87,Completed
14743,Net Banking,2023-04-23 11:02,866.79,Refunded
14744,Net Banking,2021-07-08 12:08,673.71,Failed
14745,Net Banking,2020-03-28 06:14,218.7,Completed
14746,UPI,2020-07-13 03:14,12.78,Completed
14747,Credit Card,2020-05-28 07:59,375.92,Failed
14748,Net Banking,2020-04-21 07:22,78.87,Completed
14749,Credit Card,2023-09-10 10:07,477.56,Failed
14750,Credit Card,2022-10-29 20:02,189.05,Failed
14751,UPI,2022-02-11 09:59,23.54,Refunded
14752,UPI,2021-04-18 21:13,921.55,Completed
14753,Credit Card,2021-02-07 22:06,980.21,Completed
14754,Debit Card,2021-02-06 13:37,574.37,Refunded
14755,Debit Card,2023-08-23 14:32,354.03,Completed
14756,Debit Card,2022-02-04 19:23,456.43,Completed
14757,Debit Card,2023-02-20 10:03,267.83,Failed
14758,Net Banking,2020-11-24 21:13,630.2,Refunded
14759,Credit Card,2020-09-24 18:05,798.46,Refunded
14760,Net Banking,2023-08-23 14:20,714.58,Failed
14761,Net Banking,2021-04-20 03:55,824.91,Completed
14762,UPI,2023-09-07 20:20,939.94,Refunded
14763,Net Banking,2020-04-08 19:16,675.51,Failed
14764,Credit Card,2022-07-05 01:44,707.19,Failed
14765,Net Banking,2021-06-29 20:59,490.07,Completed
14766,UPI,2021-03-04 10:03,296.39,Refunded
14767,Net Banking,2023-08-07 12:45,820.88,Refunded
14768,Debit Card,2021-06-21 17:35,531.64,Failed
14769,Net Banking,2021-11-29 12:10,116.13,Failed
14770,Net Banking,2023-05-05 23:00,528.12,Completed
14771,Credit Card,2021-10-04 20:38,843.86,Completed
14772,Debit Card,2022-05-14 08:03,644.9,Failed
14773,Debit Card,2022-04-09 13:54,62.2,Completed
14774,Credit Card,2020-05-24 07:12,444.64,Refunded
14775,Debit Card,2020-07-04 20:43,751.66,Refunded
14776,UPI,2023-07-01 16:58,185.76,Refunded
14777,Debit Card,2021-04-22 01:52,187.88,Failed
14778,Net Banking,2023-02-22 07:06,237.4,Failed
14779,UPI,2020-08-26 15:45,84.8,Refunded
14780,Credit Card,2020-04-23 15:25,982.11,Failed
14781,UPI,2020-07-06 22:04,320.48,Completed
14782,Debit Card,2022-11-21 05:02,158.39,Completed
14783,Debit Card,2022-04-30 07:59,162.1,Completed
14784,Net Banking,2021-11-25 16:19,515.83,Completed
14785,UPI,2023-06-14 00:01,925.76,Failed
14786,Credit Card,2021-11-09 22:58,158.79,Completed
14787,UPI,2023-01-24 01:22,549.47,Failed
14788,Debit Card,2022-02-17 18:15,820.36,Failed
14789,Credit Card,2021-01-29 14:49,803.97,Refunded
14790,UPI,2020-07-05 00:20,361.03,Failed
14791,UPI,2020-03-18 10:19,616.83,Refunded
14792,Net Banking,2020-06-07 18:39,533.27,Completed
14793,Credit Card,2023-07-24 11:43,472.19,Completed
14794,Net Banking,2022-03-14 14:10,425.14,Failed
14795,UPI,2022-01-02 03:06,706.59,Refunded
14796,Credit Card,2023-09-08 10:47,950.93,Failed
14797,Credit Card,2022-12-01 03:31,446.69,Completed
14798,Credit Card,2021-03-16 19:26,419.22,Completed
14799,Debit Card,2021-01-13 08:17,18.28,Failed
14800,Debit Card,2022-01-09 09:27,451.14,Refunded
14801,Credit Card,2021-05-05 01:08,410.83,Refunded
14802,Net Banking,2021-01-08 08:14,854.06,Failed
14803,UPI,2022-02-21 18:10,548.25,Completed
14804,Credit Card,2020-12-17 19:35,138.57,Refunded
14805,UPI,2021-03-02 10:42,768.38,Failed
14806,Credit Card,2021-06-18 14:12,252.38,Completed
14807,UPI,2020-12-31 22:59,401.93,Failed
14808,Debit Card,2022-03-29 00:50,200.88,Completed
14809,UPI,2020-08-06 21:13,360.8,Completed
14810,Credit Card,2021-06-22 18:16,650.57,Completed
14811,Credit Card,2021-08-19 21:15,327.27,Completed
14812,Credit Card,2020-03-15 15:54,178.96,Refunded
14813,Credit Card,2021-08-27 16:20,454.19,Failed
14814,Net Banking,2022-06-12 21:37,601.26,Failed
14815,Credit Card,2021-03-26 22:34,351.45,Failed
14816,Credit Card,2023-08-08 08:09,957.17,Failed
14817,Net Banking,2023-04-03 20:58,697.53,Failed
14818,Debit Card,2022-11-07 09:09,308.25,Completed
14819,Debit Card,2022-07-14 18:47,120.49,Refunded
14820,Debit Card,2022-09-28 23:06,179.35,Failed
14821,Credit Card,2023-05-23 15:19,827.35,Refunded
14822,Net Banking,2023-01-07 08:20,844.72,Completed
14823,Debit Card,2021-03-08 20:26,64.81,Failed
14824,UPI,2023-09-06 11:33,624.49,Failed
14825,Net Banking,2020-05-22 02:18,249.51,Failed
14826,Debit Card,2020-10-11 20:30,14.51,Completed
14827,Debit Card,2022-06-27 11:58,624.21,Completed
14828,Net Banking,2022-07-24 18:06,951.29,Completed
14829,Credit Card,2020-06-27 11:40,814.94,Refunded
14830,Credit Card,2023-02-02 19:06,350.93,Refunded
14831,UPI,2020-05-19 12:34,458.29,Refunded
14832,UPI,2023-01-23 21:16,551.96,Refunded
14833,Debit Card,2021-03-29 06:19,707.34,Completed
14834,Credit Card,2023-02-27 04:05,515.57,Failed
14835,Debit Card,2022-01-12 12:21,309.3,Failed
14836,Debit Card,2021-10-25 06:51,646.03,Failed
14837,Credit Card,2022-03-02 22:01,33.82,Failed
14838,Net Banking,2021-09-21 02:37,902.99,Completed
14839,Credit Card,2020-04-11 04:39,515.67,Refunded
14840,UPI,2020-01-21 04:03,805.23,Completed
14841,UPI,2022-10-19 20:26,687.08,Failed
14842,UPI,2020-01-07 00:36,767.55,Failed
14843,Debit Card,2023-09-26 09:37,418.87,Completed
14844,Debit Card,2020-11-27 17:10,335.38,Failed
14845,Debit Card,2022-11-08 06:33,397.21,Completed
14846,Credit Card,2020-09-21 07:28,203.82,Refunded
14847,UPI,2022-11-28 13:25,695.15,Completed
14848,Credit Card,2023-03-16 00:33,272.21,Refunded
14849,UPI,2021-08-28 06:51,283.38,Failed
14850,Debit Card,2020-03-31 17:12,275.05,Completed
14851,UPI,2021-11-21 19:28,997.27,Failed
14852,Net Banking,2021-01-17 01:58,453.46,Completed
14853,Debit Card,2023-06-09 05:40,948.58,Refunded
14854,Credit Card,2020-08-08 18:40,646.49,Completed
14855,Debit Card,2023-09-22 02:44,595.24,Refunded
14856,Credit Card,2022-07-26 14:16,282.22,Refunded
14857,UPI,2023-08-14 22:39,463.8,Completed
14858,Credit Card,2021-04-21 18:30,923.23,Completed
14859,Net Banking,2021-11-15 19:41,878.85,Completed
14860,UPI,2022-01-19 17:09,432.71,Failed
14861,Debit Card,2021-01-23 16:24,444.46,Completed
14862,Credit Card,2022-07-19 21:49,991.58,Failed
14863,Net Banking,2023-09-11 18:52,733.42,Refunded
14864,Net Banking,2022-05-05 04:15,633.9,Refunded
14865,Net Banking,2021-04-26 16:11,160.22,Failed
14866,Credit Card,2022-01-23 12:02,666.7,Completed
14867,UPI,2020-02-05 08:39,887.47,Refunded
14868,Credit Card,2020-07-13 15:18,602.35,Failed
14869,Credit Card,2022-01-27 19:53,515.94,Refunded
14870,Debit Card,2022-03-22 00:14,715.32,Completed
14871,UPI,2020-05-13 08:19,463.96,Completed
14872,Debit Card,2021-07-26 09:12,919.42,Failed
14873,UPI,2023-08-22 16:52,840.04,Completed
14874,Net Banking,2022-07-18 19:50,914.37,Failed
14875,Debit Card,2021-08-07 06:14,992.07,Completed
14876,Debit Card,2020-09-26 06:09,992.95,Refunded
14877,Debit Card,2022-07-01 10:56,833.74,Completed
14878,Debit Card,2020-01-17 04:51,193.33,Failed
14879,Debit Card,2021-01-16 19:49,134.28,Completed
14880,UPI,2021-09-12 17:37,551.83,Completed
14881,Credit Card,2020-01-25 00:36,280.67,Completed
14882,UPI,2021-08-14 16:31,281.59,Completed
14883,Debit Card,2022-10-20 09:05,962.78,Refunded
14884,Debit Card,2022-10-21 01:39,80.59,Completed
14885,Net Banking,2020-12-26 08:59,283.29,Completed
14886,Debit Card,2021-06-21 12:12,472.99,Completed
14887,Credit Card,2021-06-27 19:44,864.82,Refunded
14888,UPI,2021-08-10 08:25,247.25,Failed
14889,Net Banking,2020-10-25 23:54,641.62,Completed
14890,UPI,2022-01-22 04:49,575.56,Failed
14891,UPI,2023-02-18 00:52,171.14,Failed
14892,UPI,2023-03-28 13:08,393.24,Failed
14893,Net Banking,2022-06-07 15:10,775.7,Refunded
14894,UPI,2020-08-05 16:53,965.56,Completed
14895,Credit Card,2022-11-03 19:44,802.61,Refunded
14896,Net Banking,2020-07-10 12:40,62.56,Completed
14897,Debit Card,2021-11-18 04:27,769.95,Refunded
14898,Credit Card,2022-03-18 18:33,568.11,Completed
14899,Debit Card,2021-06-24 16:03,747.02,Failed
14900,Net Banking,2021-08-11 13:44,584.77,Failed
14901,Net Banking,2023-09-21 16:14,965.29,Failed
14902,Net Banking,2020-01-24 23:53,192.2,Completed
14903,Net Banking,2022-05-23 04:27,650.61,Failed
14904,UPI,2020-06-11 16:22,995.55,Completed
14905,Credit Card,2023-04-06 09:31,414.08,Completed
14906,Net Banking,2021-04-07 17:51,299.65,Refunded
14907,UPI,2022-09-11 03:52,807.26,Refunded
14908,UPI,2023-07-03 00:34,305.48,Refunded
14909,UPI,2021-09-02 16:32,174.18,Failed
14910,UPI,2023-04-05 15:27,640.76,Completed
14911,Net Banking,2020-03-23 07:31,374.47,Failed
14912,UPI,2023-06-21 12:07,302.94,Failed
14913,Net Banking,2021-09-21 07:57,278.75,Completed
14914,UPI,2023-09-26 20:41,21.68,Completed
14915,Debit Card,2023-05-06 23:17,335.98,Refunded
14916,UPI,2023-09-18 15:34,975.71,Refunded
14917,Net Banking,2022-02-09 17:20,519.75,Completed
14918,Net Banking,2021-10-08 08:01,358.09,Refunded
14919,Credit Card,2021-09-27 17:40,599.57,Refunded
14920,Net Banking,2022-05-14 21:22,609.13,Completed
14921,UPI,2022-08-10 01:29,285.91,Completed
14922,Credit Card,2021-09-10 22:25,733.06,Refunded
14923,Net Banking,2023-03-27 19:27,53.43,Refunded
14924,Credit Card,2020-11-13 08:26,383.11,Failed
14925,Debit Card,2020-11-25 10:26,262.41,Completed
14926,Debit Card,2021-09-27 19:07,140.02,Failed
14927,UPI,2023-05-18 12:52,455.17,Refunded
14928,UPI,2022-07-25 02:08,327.77,Completed
14929,Credit Card,2022-01-29 02:53,344.12,Failed
14930,Net Banking,2021-01-15 23:35,836.59,Failed
14931,Debit Card,2022-09-29 06:05,148.28,Refunded
14932,UPI,2020-10-04 22:01,44.17,Completed
14933,Credit Card,2020-07-13 07:54,410.8,Failed
14934,Debit Card,2022-04-28 05:58,858.95,Refunded
14935,Net Banking,2022-01-28 23:21,627.82,Refunded
14936,Net Banking,2021-01-09 08:19,974.79,Refunded
14937,UPI,2022-03-10 12:24,631.59,Failed
14938,UPI,2022-07-25 18:13,416.62,Completed
14939,UPI,2020-02-05 16:52,661.64,Failed
14940,Net Banking,2022-01-14 09:30,599.9,Refunded
14941,Net Banking,2022-01-08 12:21,714.16,Refunded
14942,Debit Card,2023-03-11 11:54,678.09,Completed
14943,Credit Card,2023-06-27 17:34,261.48,Failed
14944,UPI,2022-10-22 10:40,988.78,Failed
14945,Net Banking,2022-01-03 07:12,920.19,Refunded
14946,Credit Card,2022-12-30 04:51,589.39,Completed
14947,UPI,2022-12-05 12:20,61.2,Refunded
14948,Debit Card,2020-04-13 04:07,449.42,Refunded
14949,Debit Card,2020-01-04 21:49,905.02,Failed
14950,Debit Card,2022-03-27 23:10,33.4,Failed
14951,UPI,2020-09-14 19:56,709.06,Completed
14952,Net Banking,2021-04-12 17:56,753.09,Refunded
14953,UPI,2023-06-12 13:08,391.37,Refunded
14954,Net Banking,2021-06-20 20:34,256.8,Refunded
14955,Net Banking,2023-02-20 18:29,945.65,Refunded
14956,UPI,2023-01-14 06:10,369.83,Failed
14957,Credit Card,2020-05-16 09:10,247.23,Refunded
14958,UPI,2020-10-11 21:12,799.98,Completed
14959,UPI,2021-10-11 14:57,748.26,Failed
14960,UPI,2020-02-21 23:49,377.76,Refunded
14961,Credit Card,2020-04-17 11:59,826.13,Refunded
14962,Net Banking,2020-09-21 08:34,41.96,Refunded
14963,Credit Card,2020-11-08 08:00,12.93,Refunded
14964,Credit Card,2020-04-14 04:51,264.14,Completed
14965,UPI,2022-11-10 07:55,943.42,Refunded
14966,Net Banking,2020-03-31 03:02,299.01,Refunded
14967,Net Banking,2020-01-01 16:09,145.02,Completed
14968,UPI,2020-03-31 03:36,625.58,Refunded
14969,Credit Card,2020-09-11 10:39,114.05,Refunded
14970,UPI,2021-11-19 01:26,171.93,Completed
14971,Net Banking,2020-10-13 08:56,521.17,Refunded
14972,Debit Card,2022-09-29 21:21,49.8,Refunded
14973,Net Banking,2020-09-01 10:05,137.97,Refunded
14974,Debit Card,2022-06-20 07:30,584.73,Failed
14975,Credit Card,2021-05-29 13:14,55.05,Failed
14976,Credit Card,2022-12-27 13:07,866.97,Completed
14977,Credit Card,2020-08-26 00:57,20.97,Refunded
14978,UPI,2023-04-09 18:46,835.14,Completed
14979,UPI,2021-06-18 00:11,48.51,Completed
14980,Debit Card,2022-01-16 09:15,672.15,Completed
14981,Debit Card,2021-07-21 13:16,749.75,Failed
14982,Net Banking,2021-08-04 14:24,568.55,Failed
14983,Net Banking,2023-06-25 08:35,163.45,Refunded
14984,Credit Card,2020-06-19 04:43,411.2,Refunded
14985,Credit Card,2022-04-20 02:52,697.3,Failed
14986,Net Banking,2022-02-21 15:44,399.05,Refunded
14987,Debit Card,2021-01-12 10:48,441.11,Completed
14988,Credit Card,2022-11-16 23:14,547.46,Refunded
14989,Net Banking,2022-10-28 02:44,823.27,Failed
14990,Net Banking,2023-01-17 09:08,701.04,Completed
14991,UPI,2022-01-28 15:40,524.46,Failed
14992,UPI,2020-06-25 00:36,399.99,Completed
14993,Net Banking,2021-04-01 01:56,349.93,Failed
14994,UPI,2022-11-10 16:23,761.15,Failed
14995,Debit Card,2021-09-05 19:53,40.11,Failed
14996,UPI,2020-08-18 04:27,418.92,Refunded
14997,Debit Card,2021-02-12 21:19,128.98,Failed
14998,Debit Card,2020-08-22 05:49,672.76,Failed
14999,Net Banking,2020-12-30 03:58,659.57,Refunded
15000,Credit Card,2021-01-24 07:56,165.67,Completed
15001,UPI,2021-11-11 10:50,305.85,Completed
15002,Debit Card,2022-09-19 13:43,946.03,Completed
15003,Debit Card,2021-05-27 21:44,231.55,Completed
15004,UPI,2022-12-18 01:19,596.68,Completed
15005,Credit Card,2022-09-02 01:27,613.46,Completed
15006,UPI,2023-08-21 21:09,158.3,Refunded
15007,Net Banking,2020-07-16 20:08,681.74,Completed
15008,Net Banking,2023-08-22 21:43,472.42,Completed
15009,UPI,2023-07-04 05:08,895.35,Failed
15010,Debit Card,2023-01-06 15:27,332.12,Completed
15011,UPI,2022-11-17 08:16,17.08,Refunded
15012,Credit Card,2020-11-02 20:27,35.41,Completed
15013,Debit Card,2022-09-15 01:35,738.83,Failed
15014,UPI,2022-01-24 01:18,773.21,Failed
15015,UPI,2023-07-17 18:36,165.5,Refunded
15016,Credit Card,2022-09-02 15:43,924.34,Refunded
15017,Credit Card,2020-01-24 16:53,175.71,Completed
15018,Credit Card,2021-10-17 10:47,973.6,Completed
15019,Credit Card,2021-05-18 20:57,63.99,Failed
15020,Credit Card,2022-02-10 08:56,504.42,Completed
15021,Debit Card,2020-06-18 10:07,308.49,Completed
15022,Credit Card,2022-08-15 05:41,518.06,Completed
15023,UPI,2020-01-03 09:53,109.49,Failed
15024,Net Banking,2020-09-29 13:21,357.1,Completed
15025,Debit Card,2020-09-06 14:56,810.95,Refunded
15026,UPI,2023-04-10 21:06,225.04,Refunded
15027,Net Banking,2020-01-03 14:33,864.68,Failed
15028,Debit Card,2022-11-06 23:01,638.57,Refunded
15029,Credit Card,2021-05-14 03:36,380.26,Completed
15030,UPI,2020-07-03 12:36,687.48,Completed
15031,Net Banking,2020-10-19 20:29,473.07,Completed
15032,Debit Card,2021-04-17 02:06,799.14,Failed
15033,UPI,2022-06-04 19:22,816.5,Completed
15034,Net Banking,2021-02-09 15:48,856.85,Completed
15035,UPI,2023-04-27 22:41,917.09,Refunded
15036,UPI,2023-07-08 18:06,367.09,Failed
15037,Credit Card,2022-07-27 15:31,554.6,Refunded
15038,UPI,2021-12-01 01:02,498.9,Completed
15039,UPI,2020-09-10 00:05,751.72,Failed
15040,Debit Card,2022-02-03 16:38,230.52,Failed
15041,UPI,2020-02-28 15:20,651.12,Refunded
15042,Debit Card,2022-07-12 18:20,240.08,Completed
15043,Credit Card,2021-07-01 15:39,374.27,Refunded
15044,Net Banking,2021-07-25 02:05,106.05,Completed
15045,Net Banking,2020-02-12 01:42,735.48,Refunded
15046,Debit Card,2022-08-30 03:43,485.4,Refunded
15047,Credit Card,2021-11-17 22:55,266.47,Failed
15048,Debit Card,2020-06-19 23:46,481.4,Completed
15049,Debit Card,2022-10-07 08:33,468.42,Failed
15050,Debit Card,2020-07-20 02:14,938.23,Refunded
15051,Net Banking,2023-09-27 01:37,519.3,Refunded
15052,Net Banking,2020-11-11 05:03,544.54,Failed
15053,Debit Card,2022-03-05 09:25,346.86,Completed
15054,Debit Card,2020-06-10 13:50,745.18,Completed
15055,UPI,2021-08-03 18:26,517.98,Refunded
15056,Debit Card,2022-06-09 02:00,427.04,Failed
15057,Debit Card,2023-06-19 09:38,382.22,Completed
15058,Debit Card,2020-10-28 12:30,780.94,Refunded
15059,UPI,2021-02-08 01:30,15.32,Completed
15060,UPI,2021-11-20 13:54,573.74,Completed
15061,Debit Card,2021-03-12 04:41,904.17,Refunded
15062,Debit Card,2020-08-04 02:58,345,Refunded
15063,Credit Card,2020-03-12 09:17,363.52,Completed
15064,UPI,2020-03-27 07:01,658.39,Refunded
15065,Net Banking,2020-09-13 08:54,172.29,Completed
15066,Credit Card,2023-02-16 20:06,583.3,Refunded
15067,Net Banking,2020-01-17 14:50,889.55,Refunded
15068,UPI,2020-04-09 13:56,51.22,Completed
15069,Debit Card,2022-12-16 14:17,551.68,Refunded
15070,Credit Card,2020-07-26 09:11,746.82,Completed
15071,Debit Card,2020-03-05 02:21,239.24,Completed
15072,Net Banking,2020-02-29 06:22,199.27,Failed
15073,UPI,2023-02-27 12:11,957.75,Completed
15074,Debit Card,2022-04-03 21:44,585.93,Completed
15075,Net Banking,2020-09-27 15:00,793.33,Refunded
15076,Credit Card,2022-08-21 20:03,607.53,Refunded
15077,UPI,2021-08-21 13:47,794.29,Failed
15078,Net Banking,2023-05-28 05:53,12.18,Refunded
15079,Credit Card,2020-04-08 03:17,164.79,Completed
15080,Debit Card,2022-06-25 19:28,585.32,Refunded
15081,Credit Card,2021-07-08 20:39,275.39,Failed
15082,Credit Card,2020-01-12 08:23,498.93,Refunded
15083,Credit Card,2023-05-23 18:11,912.91,Refunded
15084,Debit Card,2021-03-17 10:12,337.04,Refunded
15085,Debit Card,2020-05-03 01:33,185.27,Completed
15086,Credit Card,2021-09-24 02:59,854.85,Refunded
15087,Net Banking,2022-12-20 10:36,857.13,Failed
15088,UPI,2020-04-05 21:01,115.45,Failed
15089,Debit Card,2020-01-08 02:17,107.4,Completed
15090,Net Banking,2022-09-23 16:48,37.51,Failed
15091,Credit Card,2020-10-08 15:41,689.13,Completed
15092,Net Banking,2021-10-04 02:37,252.87,Failed
15093,Debit Card,2021-12-26 05:24,762.92,Failed
15094,Debit Card,2021-05-19 11:32,432.5,Refunded
15095,Debit Card,2022-09-07 14:45,354.35,Refunded
15096,UPI,2023-05-28 18:56,104.94,Refunded
15097,Debit Card,2022-02-25 03:50,794.92,Failed
15098,Debit Card,2021-09-17 19:56,571.77,Failed
15099,UPI,2023-06-24 22:02,404.63,Refunded
15100,UPI,2022-04-10 23:53,329.13,Refunded
15101,UPI,2021-06-04 10:34,735.1,Completed
15102,Debit Card,2023-08-21 07:20,25.06,Failed
15103,Credit Card,2020-12-31 01:06,954.83,Refunded
15104,Debit Card,2021-09-02 15:20,188.81,Completed
15105,Credit Card,2020-05-15 20:39,827.53,Completed
15106,Net Banking,2020-09-03 10:21,425.8,Refunded
15107,Debit Card,2021-02-27 07:52,153.49,Completed
15108,Net Banking,2020-08-16 04:44,93.56,Failed
