shipping_id,shipping_date,delivery_date,shipping_status
15250,2021-12-10 17:17,2021-12-18 16:16,Returned
15251,2022-03-19 07:02,2022-03-22 08:58,Not Shipped
15252,2021-09-03 21:06,2021-09-09 17:21,Not Shipped
15253,2022-01-24 18:33,2022-02-02 20:25,Not Shipped
15254,2023-05-22 16:08,2023-06-01 17:49,Not Shipped
15255,2021-11-03 20:51,2021-11-10 06:53,Not Shipped
15256,2020-07-06 01:36,2020-07-16 02:00,Returned
15257,2021-02-27 22:44,2021-03-03 23:26,Returned
15258,2020-10-30 02:11,2020-11-06 23:54,Not Shipped
15259,2020-12-17 11:18,2020-12-24 08:23,Shipped
15260,2022-06-13 02:44,2022-06-14 01:06,Returned
15261,2020-10-01 03:01,2020-10-05 10:03,Returned
15262,2023-06-20 18:30,2023-06-29 12:27,Returned
15263,2023-08-20 07:36,2023-08-30 05:32,Not Shipped
15264,2020-08-27 17:49,2020-09-01 22:06,Not Shipped
15265,2021-08-14 08:05,2021-08-23 18:16,Not Shipped
15266,2023-03-16 14:16,2023-03-22 09:12,Shipped
15267,2021-11-13 02:28,2021-11-15 21:56,Not Shipped
15268,2022-04-27 17:44,2022-05-03 00:21,Shipped
15269,2022-11-27 18:57,2022-12-02 08:30,Shipped
15270,2022-11-14 22:44,2022-11-23 23:34,Not Shipped
15271,2021-08-03 13:47,2021-08-05 23:08,Shipped
15272,2022-01-07 19:44,2022-01-13 18:18,Not Shipped
15273,2020-03-20 18:40,2020-03-29 13:19,Shipped
15274,2022-05-18 19:04,2022-05-26 21:48,Shipped
15275,2022-01-02 15:46,2022-01-12 09:40,Shipped
15276,2023-04-17 06:22,2023-04-18 12:40,Returned
15277,2022-08-06 20:01,2022-08-07 00:52,Returned
15278,2021-08-08 19:08,2021-08-14 13:27,Shipped
15279,2020-10-15 05:19,2020-10-18 21:36,Not Shipped
15280,2021-11-21 11:54,2021-12-01 09:46,Not Shipped
15281,2020-11-12 01:22,2020-11-19 10:59,Shipped
15282,2021-05-13 01:37,2021-05-18 09:52,Shipped
15283,2022-10-01 18:37,2022-10-03 14:42,Shipped
15284,2021-11-06 10:10,2021-11-08 08:53,Not Shipped
15285,2021-07-06 12:46,2021-07-12 02:17,Returned
15286,2022-11-09 14:08,2022-11-10 22:40,Shipped
15287,2022-05-01 21:19,2022-05-03 07:34,Returned
15288,2022-10-04 06:32,2022-10-14 18:06,Returned
15289,2022-11-02 16:02,2022-11-03 12:52,Shipped
15290,2020-02-09 00:10,2020-02-12 02:27,Not Shipped
15291,2020-11-06 12:13,2020-11-09 22:43,Shipped
15292,2022-06-05 04:46,2022-06-12 17:56,Returned
15293,2023-04-30 17:05,2023-05-08 04:10,Not Shipped
15294,2022-11-09 05:51,2022-11-16 07:01,Shipped
15295,2021-09-22 21:02,2021-10-02 04:35,Shipped
15296,2021-09-12 19:16,2021-09-19 01:55,Not Shipped
15297,2023-07-03 00:23,2023-07-10 07:28,Not Shipped
15298,2021-11-26 22:37,2021-12-03 20:03,Returned
15299,2020-01-09 11:33,2020-01-11 02:51,Not Shipped
15300,2022-01-03 18:11,2022-01-12 02:24,Not Shipped
15301,2022-01-24 17:03,2022-01-30 22:54,Returned
15302,2020-02-23 05:44,2020-02-24 08:35,Not Shipped
15303,2023-04-24 04:24,2023-04-25 09:56,Returned
15304,2022-04-07 17:16,2022-04-17 03:49,Shipped
15305,2022-02-17 07:33,2022-02-27 09:36,Returned
15306,2022-06-28 02:22,2022-07-07 09:42,Shipped
15307,2023-03-29 20:25,2023-04-04 09:45,Returned
15308,2021-01-25 07:12,2021-01-29 04:54,Not Shipped
15309,2023-04-28 11:14,2023-04-30 09:46,Returned
15310,2023-01-05 19:27,2023-01-11 04:56,Returned
15311,2023-01-16 00:10,2023-01-25 06:40,Not Shipped
15312,2022-10-23 15:21,2022-10-24 09:35,Returned
15313,2020-12-19 11:53,2020-12-21 20:27,Shipped
15314,2020-09-01 22:44,2020-09-08 21:12,Returned
15315,2022-10-23 00:01,2022-10-29 01:08,Not Shipped
15316,2022-12-28 10:29,2023-01-01 01:11,Returned
15317,2022-06-10 02:08,2022-06-14 14:59,Returned
15318,2022-07-21 12:31,2022-07-24 18:54,Shipped
15319,2021-05-06 07:17,2021-05-12 16:45,Not Shipped
15320,2020-07-11 06:01,2020-07-19 17:28,Not Shipped
15321,2020-06-02 10:53,2020-06-06 14:29,Returned
15322,2020-05-19 02:58,2020-05-20 15:14,Shipped
15323,2022-07-02 02:17,2022-07-03 10:43,Not Shipped
15324,2021-05-02 11:55,2021-05-12 01:53,Returned
15325,2020-05-07 17:44,2020-05-09 11:00,Not Shipped
15326,2021-06-02 18:55,2021-06-05 15:38,Returned
15327,2021-05-28 20:45,2021-06-06 16:58,Not Shipped
15328,2021-06-04 00:16,2021-06-11 10:25,Shipped
15329,2021-01-14 00:53,2021-01-18 16:41,Shipped
15330,2020-11-10 08:03,2020-11-15 21:21,Shipped
15331,2020-11-30 22:26,2020-12-03 03:22,Returned
15332,2022-04-26 03:57,2022-05-05 13:35,Shipped
15333,2023-06-23 03:56,2023-06-24 11:33,Not Shipped
15334,2023-08-11 01:18,2023-08-12 16:09,Returned
15335,2021-12-27 22:53,2022-01-02 03:40,Returned
15336,2021-02-12 14:02,2021-02-20 14:44,Returned
15337,2023-07-01 18:45,2023-07-06 08:07,Returned
15338,2023-06-23 05:19,2023-06-30 07:41,Not Shipped
15339,2023-03-27 06:50,2023-03-31 08:12,Not Shipped
15340,2021-10-16 10:05,2021-10-23 15:42,Returned
15341,2022-11-11 12:43,2022-11-14 06:02,Not Shipped
15342,2022-06-08 21:46,2022-06-17 22:59,Not Shipped
15343,2022-12-31 17:22,2023-01-02 08:13,Shipped
15344,2021-08-12 13:34,2021-08-19 05:08,Shipped
15345,2021-10-26 08:39,2021-11-04 15:44,Returned
15346,2020-01-09 19:02,2020-01-11 15:29,Shipped
15347,2022-08-11 16:30,2022-08-20 08:46,Returned
15348,2020-11-18 16:24,2020-11-21 20:40,Shipped
15349,2022-09-03 09:54,2022-09-07 03:56,Not Shipped
15350,2021-03-07 09:40,2021-03-14 09:45,Returned
15351,2021-08-18 07:26,2021-08-22 12:34,Not Shipped
15352,2022-04-12 17:13,2022-04-19 01:42,Not Shipped
15353,2020-08-11 06:49,2020-08-14 17:23,Returned
15354,2022-01-27 23:13,2022-01-28 11:15,Not Shipped
15355,2022-05-07 08:45,2022-05-16 12:25,Not Shipped
15356,2021-08-09 19:33,2021-08-14 05:45,Returned
15357,2022-07-16 00:16,2022-07-20 00:39,Returned
15358,2021-06-10 17:53,2021-06-15 04:32,Shipped
15359,2021-08-07 03:34,2021-08-10 02:49,Not Shipped
15360,2021-02-18 10:40,2021-02-25 10:58,Returned
15361,2020-09-10 19:03,2020-09-18 05:55,Returned
15362,2020-08-06 18:44,2020-08-15 18:26,Returned
15363,2021-05-25 01:41,2021-06-01 09:41,Not Shipped
15364,2022-02-14 01:01,2022-02-21 19:44,Returned
15365,2020-03-19 20:35,2020-03-29 18:23,Not Shipped
15366,2022-10-25 18:10,2022-10-29 16:04,Shipped
15367,2023-04-24 07:33,2023-04-25 06:41,Returned
15368,2021-06-08 04:32,2021-06-16 09:56,Not Shipped
15369,2022-04-24 18:47,2022-05-03 01:22,Returned
15370,2021-05-09 12:40,2021-05-19 03:10,Shipped
15371,2021-03-23 20:07,2021-03-26 12:26,Shipped
15372,2021-01-23 18:11,2021-01-31 07:23,Returned
15373,2021-02-11 05:07,2021-02-17 15:10,Not Shipped
15374,2023-06-28 04:27,2023-07-03 04:02,Shipped
15375,2020-10-09 23:40,2020-10-14 22:31,Returned
15376,2022-03-31 11:44,2022-04-08 10:42,Returned
15377,2022-10-11 15:24,2022-10-14 21:08,Not Shipped
15378,2020-09-22 12:15,2020-10-02 11:41,Not Shipped
15379,2022-10-15 07:50,2022-10-20 07:47,Shipped
15380,2023-02-18 02:50,2023-02-22 02:20,Shipped
15381,2021-12-12 03:03,2021-12-15 05:54,Not Shipped
15382,2023-07-06 17:15,2023-07-11 16:33,Shipped
15383,2023-05-24 01:52,2023-05-30 14:34,Not Shipped
15384,2022-08-06 20:57,2022-08-07 07:05,Shipped
15385,2023-05-11 20:54,2023-05-20 12:21,Shipped
15386,2020-02-29 23:13,2020-03-10 11:47,Shipped
15387,2023-06-05 09:46,2023-06-13 11:42,Shipped
15388,2020-09-15 16:19,2020-09-24 08:34,Shipped
15389,2020-01-04 13:52,2020-01-14 14:44,Shipped
15390,2021-07-28 00:47,2021-08-03 06:12,Returned
15391,2020-06-18 09:47,2020-06-26 17:08,Returned
15392,2021-05-21 03:09,2021-05-27 03:55,Not Shipped
15393,2022-09-21 13:32,2022-09-22 11:37,Shipped
15394,2021-05-30 12:36,2021-06-04 09:11,Shipped
15395,2020-12-01 05:50,2020-12-07 07:16,Shipped
15396,2023-08-01 02:54,2023-08-04 19:14,Shipped
15397,2021-08-19 00:49,2021-08-28 04:40,Not Shipped
15398,2023-07-26 08:15,2023-07-30 08:38,Returned
15399,2023-04-21 07:00,2023-04-30 11:17,Shipped
15400,2021-07-29 17:14,2021-08-06 01:34,Not Shipped
15401,2021-02-10 02:18,2021-02-19 14:20,Returned
15402,2021-08-09 11:47,2021-08-15 08:32,Shipped
15403,2021-12-05 20:10,2021-12-06 04:45,Not Shipped
15404,2022-09-20 12:14,2022-09-21 21:13,Returned
15405,2023-04-18 16:10,2023-04-26 10:18,Not Shipped
15406,2020-12-27 01:59,2021-01-05 04:55,Shipped
15407,2020-08-05 00:32,2020-08-08 16:13,Not Shipped
15408,2021-01-12 18:30,2021-01-14 06:36,Not Shipped
15409,2021-10-04 07:43,2021-10-07 01:44,Not Shipped
15410,2022-07-30 10:35,2022-08-03 11:56,Not Shipped
15411,2020-08-02 19:34,2020-08-04 18:37,Returned
15412,2021-11-04 23:04,2021-11-11 19:18,Returned
15413,2020-06-02 00:12,2020-06-08 05:02,Not Shipped
15414,2023-03-20 04:10,2023-03-26 19:14,Returned
15415,2020-09-10 13:36,2020-09-19 03:29,Returned
15416,2020-01-25 18:57,2020-02-03 03:08,Shipped
15417,2020-11-27 21:13,2020-12-05 13:08,Shipped
15418,2021-08-15 09:01,2021-08-21 08:55,Shipped
15419,2022-10-25 19:37,2022-10-30 09:00,Shipped
15420,2020-09-19 11:30,2020-09-28 08:43,Not Shipped
15421,2021-04-11 17:14,2021-04-18 03:24,Not Shipped
15422,2021-09-21 06:33,2021-09-25 12:58,Not Shipped
15423,2021-08-19 04:25,2021-08-27 21:07,Not Shipped
15424,2022-11-17 17:40,2022-11-21 16:00,Returned
15425,2023-05-01 08:30,2023-05-11 06:07,Returned
15426,2021-09-03 02:19,2021-09-12 20:10,Shipped
15427,2022-05-16 00:34,2022-05-19 13:30,Returned
15428,2020-05-19 00:38,2020-05-27 02:01,Returned
15429,2023-08-15 01:54,2023-08-24 04:13,Not Shipped
15430,2020-04-08 18:57,2020-04-12 02:46,Returned
15431,2020-06-02 00:23,2020-06-10 07:57,Returned
15432,2021-12-15 09:07,2021-12-20 02:46,Not Shipped
15433,2021-05-03 23:50,2021-05-11 17:36,Returned
15434,2022-06-20 16:23,2022-06-30 08:18,Shipped
15435,2022-07-06 17:00,2022-07-13 16:09,Returned
15436,2021-06-02 23:43,2021-06-09 22:32,Not Shipped
15437,2020-11-09 17:21,2020-11-13 10:30,Returned
15438,2021-10-24 21:59,2021-10-25 14:34,Not Shipped
15439,2020-09-29 22:51,2020-10-04 17:07,Returned
15440,2020-11-29 22:26,2020-12-04 04:09,Returned
15441,2023-01-16 02:07,2023-01-20 07:17,Shipped
15442,2021-12-13 07:52,2021-12-15 02:25,Not Shipped
15443,2020-09-01 22:08,2020-09-07 04:13,Returned
15444,2023-04-29 23:56,2023-05-04 03:13,Returned
15445,2021-07-25 20:27,2021-08-04 09:08,Returned
15446,2021-01-16 20:57,2021-01-26 00:39,Not Shipped
15447,2021-09-16 14:20,2021-09-26 03:23,Returned
15448,2022-04-18 11:04,2022-04-24 07:35,Returned
15449,2021-10-07 01:21,2021-10-08 18:16,Not Shipped
15450,2021-07-19 08:51,2021-07-21 08:52,Shipped
15451,2021-06-08 01:35,2021-06-09 23:32,Shipped
15452,2023-08-10 10:07,2023-08-17 22:26,Returned
15453,2023-01-26 01:53,2023-01-29 21:31,Not Shipped
15454,2022-05-20 01:39,2022-05-26 06:18,Not Shipped
15455,2022-04-19 23:46,2022-04-28 20:36,Shipped
15456,2020-03-21 14:54,2020-03-29 19:41,Returned
15457,2020-08-06 10:20,2020-08-07 18:49,Returned
15458,2020-12-17 18:46,2020-12-26 08:19,Not Shipped
15459,2022-08-01 10:36,2022-08-06 13:46,Not Shipped
15460,2022-01-19 22:11,2022-01-29 00:49,Returned
15461,2023-07-16 16:46,2023-07-17 01:41,Not Shipped
15462,2021-03-05 03:38,2021-03-08 01:25,Shipped
15463,2020-09-20 14:36,2020-09-27 02:32,Shipped
15464,2020-09-18 16:13,2020-09-22 23:22,Shipped
15465,2021-10-08 19:58,2021-10-11 19:42,Returned
15466,2022-05-12 21:14,2022-05-15 23:13,Not Shipped
15467,2023-08-29 17:42,2023-08-30 15:39,Returned
15468,2022-09-15 15:38,2022-09-21 14:50,Not Shipped
15469,2022-01-02 02:36,2022-01-07 21:00,Shipped
15470,2020-12-22 09:44,2020-12-23 19:11,Not Shipped
15471,2021-05-02 03:01,2021-05-04 03:17,Not Shipped
15472,2023-04-25 03:32,2023-04-26 02:09,Not Shipped
15473,2022-03-09 03:56,2022-03-16 17:05,Returned
15474,2023-04-27 10:25,2023-05-04 22:34,Returned
15475,2022-01-31 08:06,2022-02-08 10:05,Returned
15476,2022-04-15 22:35,2022-04-20 10:36,Shipped
15477,2022-10-03 04:44,2022-10-13 11:32,Not Shipped
15478,2023-08-21 11:34,2023-08-22 15:02,Not Shipped
15479,2020-11-09 11:01,2020-11-15 21:40,Returned
15480,2020-01-01 04:09,2020-01-07 01:17,Shipped
15481,2021-04-18 01:27,2021-04-21 14:03,Returned
15482,2021-08-08 01:50,2021-08-11 11:20,Not Shipped
15483,2021-05-17 05:38,2021-05-20 12:05,Not Shipped
15484,2023-04-10 04:40,2023-04-15 16:24,Shipped
15485,2021-12-28 11:23,2021-12-30 20:54,Returned
15486,2020-06-14 17:13,2020-06-15 14:43,Shipped
15487,2023-01-08 03:12,2023-01-13 15:16,Not Shipped
15488,2022-09-25 02:27,2022-09-29 23:22,Shipped
15489,2023-03-28 10:38,2023-04-04 04:12,Not Shipped
15490,2021-10-17 20:57,2021-10-19 06:55,Returned
15491,2020-03-24 17:28,2020-04-02 18:14,Returned
15492,2022-06-08 15:33,2022-06-15 12:40,Returned
15493,2020-09-15 15:27,2020-09-17 14:30,Not Shipped
15494,2023-08-04 19:24,2023-08-05 16:40,Shipped
15495,2022-03-26 09:44,2022-04-03 07:19,Not Shipped
15496,2021-03-16 07:44,2021-03-19 17:11,Returned
15497,2020-02-10 02:56,2020-02-15 18:46,Not Shipped
15498,2023-03-30 03:33,2023-04-09 20:31,Not Shipped
15499,2020-04-02 10:05,2020-04-11 11:29,Returned
15500,2022-07-22 12:36,2022-08-01 05:37,Not Shipped
15501,2022-07-11 23:46,2022-07-16 01:30,Not Shipped
15502,2022-10-01 21:34,2022-10-02 17:42,Not Shipped
15503,2022-04-28 21:45,2022-04-30 03:15,Not Shipped
15504,2020-09-02 13:06,2020-09-09 21:48,Returned
15505,2020-05-26 14:09,2020-06-04 00:17,Returned
15506,2021-05-19 18:01,2021-05-22 23:07,Not Shipped
15507,2022-03-05 05:35,2022-03-15 16:58,Returned
15508,2021-12-24 20:43,2021-12-30 21:26,Returned
15509,2023-07-04 03:10,2023-07-09 09:19,Shipped
15510,2023-07-11 01:46,2023-07-21 09:42,Returned
15511,2020-03-09 08:37,2020-03-12 17:20,Returned
15512,2023-01-11 22:49,2023-01-18 22:03,Shipped
15513,2021-12-16 18:23,2021-12-20 17:19,Shipped
15514,2020-09-27 22:28,2020-09-30 16:24,Shipped
15515,2023-02-11 21:30,2023-02-16 07:45,Not Shipped
15516,2023-01-15 13:54,2023-01-22 06:38,Returned
15517,2023-03-04 22:49,2023-03-09 13:18,Shipped
15518,2021-08-24 22:52,2021-08-27 00:29,Returned
15519,2022-12-14 15:43,2022-12-21 20:51,Shipped
15520,2022-12-01 05:16,2022-12-08 09:42,Shipped
15521,2022-07-18 23:41,2022-07-25 12:57,Shipped
15522,2022-07-02 19:46,2022-07-12 17:33,Returned
15523,2021-08-30 10:40,2021-09-09 07:27,Returned
15524,2021-11-16 15:53,2021-11-22 09:19,Returned
15525,2022-07-25 14:20,2022-08-01 08:02,Returned
15526,2022-01-04 22:36,2022-01-10 14:33,Not Shipped
15527,2022-12-13 07:30,2022-12-15 12:44,Returned
15528,2020-06-05 10:38,2020-06-15 21:51,Returned
15529,2022-06-06 11:51,2022-06-08 09:56,Shipped
15530,2020-11-16 09:36,2020-11-21 10:09,Shipped
15531,2021-05-05 15:47,2021-05-14 23:07,Returned
15532,2021-05-14 00:45,2021-05-20 10:12,Shipped
15533,2020-03-13 17:50,2020-03-19 11:42,Not Shipped
15534,2021-07-18 06:33,2021-07-28 20:37,Shipped
15535,2023-07-24 00:20,2023-07-28 00:54,Shipped
15536,2020-09-04 12:36,2020-09-12 04:31,Shipped
15537,2022-05-26 21:44,2022-05-27 09:23,Shipped
15538,2022-06-15 10:43,2022-06-22 11:14,Returned
15539,2022-03-13 06:47,2022-03-17 03:52,Not Shipped
15540,2021-01-01 19:24,2021-01-07 14:36,Not Shipped
15541,2021-01-28 15:11,2021-02-03 20:15,Returned
15542,2023-01-02 11:02,2023-01-09 07:35,Not Shipped
15543,2022-04-30 03:54,2022-05-02 08:04,Shipped
15544,2021-06-03 05:29,2021-06-05 21:41,Returned
15545,2020-06-14 16:47,2020-06-19 15:48,Not Shipped
15546,2023-02-14 17:47,2023-02-18 09:43,Not Shipped
15547,2020-12-30 21:59,2021-01-08 05:20,Returned
15548,2022-12-15 07:34,2022-12-17 10:32,Shipped
15549,2022-11-10 13:51,2022-11-13 12:07,Not Shipped
15550,2021-04-29 10:57,2021-05-04 00:59,Not Shipped
15551,2022-06-07 08:56,2022-06-11 01:39,Not Shipped
15552,2021-05-10 04:24,2021-05-17 05:55,Returned
15553,2023-01-02 03:18,2023-01-12 00:18,Shipped
15554,2020-04-06 05:23,2020-04-11 17:56,Shipped
15555,2022-06-19 20:42,2022-06-23 09:19,Shipped
15556,2022-06-24 15:07,2022-07-04 12:28,Not Shipped
15557,2022-11-25 00:32,2022-11-27 11:14,Not Shipped
15558,2020-03-11 18:51,2020-03-12 08:19,Returned
15559,2021-11-17 12:42,2021-11-26 13:28,Returned
15560,2022-11-25 07:41,2022-12-04 08:50,Returned
15561,2022-09-26 05:29,2022-10-04 12:38,Not Shipped
15562,2022-04-23 09:26,2022-04-26 00:57,Not Shipped
15563,2022-03-23 07:52,2022-04-02 18:32,Not Shipped
15564,2022-02-25 08:11,2022-03-06 19:49,Shipped
15565,2022-12-15 03:08,2022-12-23 06:46,Returned
15566,2023-02-09 10:41,2023-02-16 04:01,Shipped
15567,2022-12-26 15:14,2022-12-28 23:18,Returned
15568,2021-08-21 08:24,2021-08-28 04:39,Not Shipped
15569,2020-10-18 16:08,2020-10-28 15:54,Shipped
15570,2020-12-18 03:27,2020-12-24 03:47,Not Shipped
15571,2022-12-10 22:16,2022-12-15 18:31,Returned
15572,2022-03-19 22:15,2022-03-20 04:58,Returned
15573,2023-03-12 13:02,2023-03-22 17:53,Returned
15574,2023-08-03 16:31,2023-08-07 07:17,Shipped
15575,2021-08-29 05:06,2021-09-04 07:19,Returned
15576,2022-08-20 04:49,2022-08-25 05:03,Shipped
15577,2022-11-02 20:00,2022-11-06 23:47,Shipped
15578,2021-05-05 22:22,2021-05-12 15:19,Shipped
15579,2020-11-18 11:45,2020-11-27 02:39,Returned
15580,2020-01-19 07:58,2020-01-21 07:01,Not Shipped
15581,2020-04-27 07:47,2020-05-03 16:02,Shipped
15582,2021-01-06 08:01,2021-01-11 05:25,Returned
15583,2021-08-12 11:37,2021-08-14 22:50,Returned
15584,2020-08-18 02:56,2020-08-27 08:56,Shipped
15585,2020-06-01 11:12,2020-06-03 13:53,Shipped
15586,2023-01-19 23:06,2023-01-22 02:35,Shipped
15587,2023-02-12 06:46,2023-02-17 23:06,Returned
15588,2022-05-10 03:42,2022-05-13 14:13,Not Shipped
15589,2023-05-16 03:07,2023-05-20 10:15,Returned
15590,2021-11-10 02:44,2021-11-20 17:56,Shipped
15591,2020-09-06 17:37,2020-09-14 10:32,Not Shipped
15592,2021-12-26 23:26,2021-12-30 01:20,Shipped
15593,2021-02-26 03:45,2021-03-08 11:20,Shipped
15594,2021-07-10 21:51,2021-07-20 01:26,Returned
15595,2022-01-07 03:14,2022-01-10 06:22,Returned
15596,2020-08-11 13:37,2020-08-12 02:40,Not Shipped
15597,2020-02-10 17:47,2020-02-18 01:04,Returned
15598,2023-07-15 19:46,2023-07-20 00:00,Returned
15599,2020-12-11 19:16,2020-12-12 01:12,Returned
15600,2022-04-05 22:21,2022-04-13 05:54,Not Shipped
15601,2020-03-05 02:34,2020-03-10 01:04,Shipped
15602,2020-02-07 11:35,2020-02-13 01:58,Not Shipped
15603,2023-03-22 21:46,2023-03-30 20:07,Not Shipped
15604,2023-08-31 04:00,2023-09-08 02:26,Not Shipped
15605,2022-12-15 01:13,2022-12-21 03:23,Returned
15606,2022-07-18 17:55,2022-07-24 12:11,Shipped
15607,2021-04-09 14:44,2021-04-14 13:35,Shipped
15608,2022-07-24 06:35,2022-08-01 09:32,Not Shipped
15609,2020-03-09 23:09,2020-03-14 08:17,Not Shipped
15610,2022-07-05 06:39,2022-07-15 01:33,Returned
15611,2022-10-30 03:18,2022-10-31 21:47,Not Shipped
15612,2022-12-12 05:45,2022-12-16 17:13,Returned
15613,2022-05-02 21:46,2022-05-11 16:27,Returned
15614,2023-02-26 13:04,2023-03-01 07:12,Not Shipped
15615,2023-05-20 21:02,2023-05-28 13:38,Shipped
15616,2020-02-09 09:50,2020-02-14 07:40,Returned
15617,2022-02-27 08:02,2022-03-04 10:29,Not Shipped
15618,2021-08-23 21:42,2021-08-29 02:11,Not Shipped
15619,2020-01-20 03:24,2020-01-24 14:52,Shipped
15620,2021-10-09 08:10,2021-10-15 09:26,Returned
15621,2022-06-26 00:42,2022-06-30 01:03,Returned
15622,2021-03-17 19:40,2021-03-20 20:37,Shipped
15623,2021-06-20 03:46,2021-06-28 08:37,Not Shipped
15624,2022-06-10 22:41,2022-06-12 17:35,Shipped
15625,2020-03-21 18:12,2020-03-22 13:42,Not Shipped
15626,2020-11-24 01:35,2020-11-25 00:13,Not Shipped
15627,2021-05-28 15:59,2021-06-02 09:49,Not Shipped
15628,2022-08-09 17:03,2022-08-18 21:45,Shipped
15629,2021-12-14 01:55,2021-12-15 23:58,Not Shipped
15630,2020-12-21 09:16,2020-12-30 17:28,Not Shipped
15631,2020-03-16 02:00,2020-03-20 09:15,Shipped
15632,2021-06-07 07:51,2021-06-13 00:03,Not Shipped
15633,2023-06-25 00:59,2023-06-27 02:57,Not Shipped
15634,2021-08-12 11:22,2021-08-15 05:06,Shipped
15635,2022-05-26 14:42,2022-06-03 20:44,Not Shipped
15636,2022-06-04 06:54,2022-06-05 03:16,Returned
15637,2021-01-23 22:52,2021-01-29 21:49,Not Shipped
15638,2021-04-23 12:03,2021-04-30 23:25,Returned
15639,2021-03-15 13:12,2021-03-16 17:40,Shipped
15640,2020-02-01 23:45,2020-02-06 07:15,Shipped
15641,2022-01-12 08:12,2022-01-13 00:38,Not Shipped
15642,2020-10-26 05:37,2020-10-31 12:23,Not Shipped
15643,2021-04-30 00:28,2021-05-06 23:11,Not Shipped
15644,2021-11-24 23:44,2021-12-01 06:38,Returned
15645,2023-06-08 17:07,2023-06-10 05:08,Shipped
15646,2023-04-18 01:11,2023-04-20 01:52,Returned
15647,2022-03-01 09:26,2022-03-02 04:02,Not Shipped
15648,2020-05-19 02:32,2020-05-22 07:35,Returned
15649,2020-10-29 06:40,2020-11-06 09:34,Shipped
15650,2023-07-16 21:28,2023-07-17 02:05,Returned
15651,2022-03-30 16:24,2022-04-06 07:59,Returned
15652,2022-08-11 16:04,2022-08-15 23:50,Not Shipped
15653,2020-11-27 04:50,2020-11-30 10:28,Returned
15654,2023-07-04 18:47,2023-07-08 17:40,Shipped
15655,2022-01-28 05:06,2022-02-03 14:05,Returned
15656,2020-10-24 22:06,2020-11-02 03:30,Shipped
15657,2020-04-12 04:21,2020-04-18 13:45,Shipped
15658,2023-01-27 13:07,2023-02-01 02:09,Not Shipped
15659,2021-08-05 00:29,2021-08-13 13:34,Not Shipped
15660,2022-08-30 05:17,2022-09-03 05:11,Not Shipped
15661,2022-08-03 19:40,2022-08-10 17:12,Shipped
15662,2021-05-18 02:57,2021-05-25 03:56,Not Shipped
15663,2022-12-04 03:17,2022-12-06 03:56,Not Shipped
15664,2020-08-10 07:43,2020-08-19 07:36,Returned
15665,2020-01-26 13:24,2020-01-30 00:13,Not Shipped
15666,2021-11-30 23:50,2021-12-09 06:01,Shipped
15667,2020-11-08 00:59,2020-11-12 11:19,Returned
15668,2023-07-12 17:43,2023-07-15 11:51,Shipped
15669,2022-01-10 08:48,2022-01-17 16:13,Not Shipped
15670,2021-02-01 21:44,2021-02-07 05:24,Returned
15671,2022-10-25 13:06,2022-10-28 18:26,Returned
15672,2021-11-15 19:59,2021-11-25 11:20,Returned
15673,2022-11-17 21:17,2022-11-27 01:05,Shipped
15674,2021-11-29 04:41,2021-12-03 11:16,Not Shipped
15675,2023-07-01 16:38,2023-07-04 16:33,Not Shipped
15676,2021-03-22 08:43,2021-03-30 04:06,Returned
15677,2020-08-17 04:43,2020-08-24 10:17,Returned
15678,2021-02-22 10:34,2021-03-02 10:19,Shipped
15679,2020-06-02 12:30,2020-06-06 01:25,Returned
15680,2020-09-15 12:29,2020-09-17 23:18,Shipped
15681,2020-07-27 01:46,2020-07-31 16:01,Shipped
15682,2021-10-21 21:21,2021-10-25 15:46,Shipped
15683,2023-08-24 06:34,2023-09-02 06:14,Not Shipped
15684,2021-07-16 10:50,2021-07-25 17:24,Returned
15685,2021-09-04 21:34,2021-09-07 06:18,Returned
15686,2020-12-13 21:57,2020-12-23 13:32,Shipped
15687,2023-01-11 18:08,2023-01-16 14:58,Shipped
15688,2023-05-29 23:01,2023-05-31 23:44,Returned
15689,2021-06-08 19:18,2021-06-17 10:36,Shipped
15690,2022-01-12 07:17,2022-01-13 15:26,Returned
15691,2020-03-05 15:05,2020-03-12 09:06,Shipped
15692,2022-01-07 19:52,2022-01-16 01:17,Returned
15693,2021-09-18 03:03,2021-09-22 23:00,Shipped
15694,2020-02-16 08:12,2020-02-17 15:54,Shipped
15695,2020-10-19 15:43,2020-10-23 01:15,Returned
15696,2022-09-15 17:31,2022-09-19 01:47,Shipped
15697,2021-03-28 19:49,2021-03-30 17:23,Returned
15698,2020-05-04 09:40,2020-05-07 22:26,Shipped
15699,2022-10-19 06:58,2022-10-28 02:41,Returned
15700,2022-09-19 03:00,2022-09-24 09:12,Shipped
15701,2021-08-15 20:01,2021-08-25 20:22,Not Shipped
15702,2021-03-09 06:40,2021-03-12 05:24,Shipped
15703,2021-02-15 03:06,2021-02-22 23:21,Shipped
15704,2021-09-02 22:01,2021-09-12 09:40,Not Shipped
15705,2020-10-11 22:43,2020-10-14 22:40,Returned
15706,2021-07-05 11:57,2021-07-15 01:55,Returned
15707,2021-04-01 18:01,2021-04-08 18:53,Not Shipped
15708,2023-07-15 13:03,2023-07-18 18:28,Shipped
15709,2023-07-21 21:51,2023-07-27 20:11,Returned
15710,2022-02-20 17:59,2022-03-02 17:37,Returned
