order_id,customer_id,order_date,payment_id,shipping_id,total_amount
17419,226,2022-10-25 13:06,17419,17419,57.03
17420,1535,2021-02-05 00:18,17420,17420,202.76
17421,502,2022-01-29 11:21,17421,17421,69.06
17422,957,2023-04-02 16:17,17422,17422,106.69
17423,1760,2020-06-17 01:32,17423,17423,765.14
17424,1263,2023-07-29 05:12,17424,17424,644.57
17425,1166,2021-01-01 01:19,17425,17425,773.56
17426,1917,2021-07-20 04:20,17426,17426,678.46
17427,441,2022-04-08 21:51,17427,17427,950.19
17428,283,2021-01-05 06:55,17428,17428,401.32
17429,763,2023-02-08 14:29,17429,17429,512.02
17430,1309,2021-10-28 10:43,17430,17430,485.33
17431,346,2021-08-12 04:48,17431,17431,32.89
17432,1226,2022-12-01 08:10,17432,17432,746.39
17433,1690,2022-01-12 10:08,17433,17433,163.12
17434,84,2021-12-04 05:54,17434,17434,617.82
17435,752,2020-08-08 13:28,17435,17435,906.64
17436,335,2020-07-07 16:46,17436,17436,914.95
17437,593,2022-12-11 17:35,17437,17437,558.71
17438,276,2022-04-06 16:12,17438,17438,937.59
17439,1039,2023-04-18 01:02,17439,17439,266.87
17440,1324,2021-05-01 09:56,17440,17440,973.6
17441,1058,2022-07-11 20:05,17441,17441,512.09
17442,516,2020-09-28 02:57,17442,17442,823.75
17443,1758,2020-02-24 14:00,17443,17443,903.6
17444,479,2022-01-08 18:26,17444,17444,534.66
17445,1547,2022-03-05 01:34,17445,17445,602.22
17446,352,2022-10-04 17:48,17446,17446,796.71
17447,558,2022-09-20 03:34,17447,17447,923.98
17448,571,2023-06-04 11:51,17448,17448,385.48
17449,1808,2022-01-09 21:38,17449,17449,314.87
17450,1290,2021-05-12 00:45,17450,17450,749.35
17451,1902,2023-09-21 12:08,17451,17451,404.25
17452,677,2023-09-09 21:42,17452,17452,66.58
17453,1714,2021-09-23 03:57,17453,17453,797.68
17454,404,2023-03-30 22:55,17454,17454,830.06
17455,939,2021-12-16 16:15,17455,17455,815.98
17456,1312,2022-10-12 03:21,17456,17456,792.61
17457,130,2021-01-16 10:44,17457,17457,807.62
17458,1889,2023-06-02 08:52,17458,17458,151.31
17459,419,2023-01-27 22:23,17459,17459,719.98
17460,1394,2020-07-14 15:37,17460,17460,838.45
17461,512,2022-08-19 05:07,17461,17461,140.66
17462,1383,2021-03-17 13:30,17462,17462,465.67
17463,1495,2021-02-01 20:25,17463,17463,45.38
17464,275,2020-01-20 02:16,17464,17464,616.08
17465,928,2021-07-28 17:24,17465,17465,767.79
17466,1568,2023-03-18 09:12,17466,17466,932.58
17467,1851,2023-04-19 02:40,17467,17467,723.49
17468,152,2020-10-06 04:29,17468,17468,216.92
17469,1351,2021-12-03 10:51,17469,17469,191.45
17470,1680,2023-05-10 07:47,17470,17470,389.7
17471,223,2021-03-29 19:49,17471,17471,665.86
17472,991,2022-09-20 20:23,17472,17472,730
17473,1696,2022-05-24 10:54,17473,17473,809.82
17474,1674,2021-08-25 00:47,17474,17474,96.06
17475,1989,2021-08-28 12:40,17475,17475,539.83
17476,20,2020-12-21 06:38,17476,17476,248.86
17477,38,2023-06-21 04:33,17477,17477,15.25
17478,1386,2021-11-16 01:28,17478,17478,66.95
17479,255,2020-01-12 01:14,17479,17479,721.81
17480,1931,2023-08-31 02:34,17480,17480,670.02
17481,76,2021-01-11 21:20,17481,17481,903.79
17482,1830,2020-07-14 16:57,17482,17482,859.85
17483,1135,2023-09-21 09:31,17483,17483,210.67
17484,74,2022-06-03 03:31,17484,17484,837.59
17485,1603,2023-05-29 17:41,17485,17485,102.46
17486,1885,2022-10-01 16:58,17486,17486,125.99
17487,1851,2023-09-24 18:44,17487,17487,343.36
17488,1507,2022-02-02 15:26,17488,17488,501.57
17489,1369,2022-12-02 19:44,17489,17489,532.04
17490,1357,2021-05-01 10:37,17490,17490,95.03
17491,1660,2022-01-20 18:35,17491,17491,409
17492,1735,2023-05-28 17:51,17492,17492,79.21
17493,337,2020-01-17 11:23,17493,17493,558.67
17494,1540,2023-09-24 07:10,17494,17494,21.2
17495,1576,2022-10-11 15:22,17495,17495,162.55
17496,1759,2023-01-12 13:34,17496,17496,278.23
17497,738,2023-07-14 04:51,17497,17497,211.23
17498,94,2021-01-23 19:07,17498,17498,713.5
17499,1599,2021-04-17 11:03,17499,17499,327.3
17500,106,2022-12-10 04:32,17500,17500,49.42
17501,1240,2022-08-05 04:21,17501,17501,72.17
17502,191,2020-01-25 04:58,17502,17502,312.79
17503,1949,2020-10-25 05:56,17503,17503,835.65
17504,1746,2023-09-10 06:46,17504,17504,17.47
17505,1568,2021-01-14 19:01,17505,17505,170.96
17506,1592,2022-04-02 22:55,17506,17506,549.75
17507,1876,2022-01-31 12:04,17507,17507,12.3
17508,880,2023-06-29 20:14,17508,17508,538.79
17509,356,2020-12-30 07:21,17509,17509,810.41
17510,1733,2023-01-12 13:13,17510,17510,612.98
17511,86,2022-12-23 15:20,17511,17511,564.98
17512,806,2021-04-24 07:21,17512,17512,501.07
17513,994,2022-12-14 09:56,17513,17513,801.09
17514,1115,2022-02-01 14:01,17514,17514,703.86
17515,34,2022-09-30 03:25,17515,17515,506.67
17516,928,2020-03-14 04:49,17516,17516,598.27
17517,459,2021-08-15 17:55,17517,17517,37.55
17518,1186,2021-12-23 22:07,17518,17518,928.19
17519,259,2021-08-13 01:44,17519,17519,735.37
17520,60,2022-11-20 22:50,17520,17520,452
17521,1425,2021-11-13 05:36,17521,17521,801.34
17522,608,2023-03-29 18:02,17522,17522,608.3
17523,1064,2023-04-10 15:10,17523,17523,194.28
17524,2000,2023-02-23 15:52,17524,17524,776.14
17525,1858,2020-02-06 21:42,17525,17525,40.75
17526,1038,2023-01-14 14:17,17526,17526,736.11
17527,1808,2020-12-20 14:29,17527,17527,779.13
17528,605,2023-08-03 07:48,17528,17528,910.9
17529,1108,2020-10-29 04:35,17529,17529,934.24
17530,1860,2021-11-06 05:29,17530,17530,701.83
17531,212,2020-03-08 15:05,17531,17531,924.25
17532,238,2021-09-28 16:08,17532,17532,300.02
17533,237,2023-08-16 22:11,17533,17533,413.66
17534,390,2022-11-19 02:42,17534,17534,518.19
17535,1067,2023-02-16 12:39,17535,17535,824.29
17536,1145,2023-07-07 00:03,17536,17536,133.63
17537,750,2020-08-01 20:51,17537,17537,77.77
17538,458,2020-04-05 14:34,17538,17538,759.32
17539,1837,2020-04-03 06:08,17539,17539,762.24
17540,1243,2022-06-29 23:34,17540,17540,622.03
17541,36,2021-05-22 08:48,17541,17541,199.1
17542,542,2023-08-11 11:07,17542,17542,288.05
17543,587,2020-07-17 17:22,17543,17543,623.5
17544,862,2023-04-13 20:35,17544,17544,328.96
17545,1141,2023-07-20 10:16,17545,17545,895.32
17546,1178,2021-03-22 09:27,17546,17546,956.63
17547,877,2021-08-12 02:49,17547,17547,456.98
17548,893,2023-05-31 02:17,17548,17548,671.2
17549,205,2022-10-25 02:35,17549,17549,370.75
17550,23,2021-05-05 03:30,17550,17550,85.13
17551,1093,2023-03-16 06:35,17551,17551,715.18
17552,571,2021-05-28 16:31,17552,17552,238.56
17553,1729,2020-12-23 02:33,17553,17553,612.4
17554,71,2022-07-09 14:59,17554,17554,956.2
17555,221,2022-02-10 06:10,17555,17555,522.77
17556,1459,2021-03-01 15:57,17556,17556,156.6
17557,1359,2021-11-18 08:59,17557,17557,596.67
17558,94,2022-01-10 05:41,17558,17558,726.38
17559,1804,2021-11-13 09:18,17559,17559,48.17
17560,1931,2023-05-12 09:52,17560,17560,62.84
17561,847,2020-02-24 13:28,17561,17561,807.18
17562,376,2020-07-10 21:25,17562,17562,574.01
17563,327,2022-08-30 15:51,17563,17563,253.66
17564,1599,2020-03-17 20:31,17564,17564,912.35
17565,1592,2021-06-07 11:06,17565,17565,715.76
17566,949,2022-03-11 05:29,17566,17566,54.38
17567,1655,2022-11-13 21:21,17567,17567,652.52
17568,483,2020-02-18 04:42,17568,17568,919.14
17569,1063,2022-12-02 07:00,17569,17569,512.89
17570,38,2022-06-02 16:37,17570,17570,725.03
17571,1168,2020-09-10 02:12,17571,17571,414.92
17572,925,2021-11-04 10:16,17572,17572,187.02
17573,199,2021-01-22 07:03,17573,17573,159.71
17574,229,2021-02-24 17:39,17574,17574,644.78
17575,1131,2022-06-26 07:18,17575,17575,253.88
17576,1673,2023-04-10 10:46,17576,17576,517.15
17577,865,2023-08-06 16:37,17577,17577,921.65
17578,605,2022-06-16 07:20,17578,17578,462.81
17579,1400,2022-08-28 09:15,17579,17579,544.07
17580,1200,2021-12-06 16:36,17580,17580,789.11
17581,872,2020-04-06 02:13,17581,17581,521.03
17582,1126,2023-02-06 13:39,17582,17582,767.65
17583,442,2021-04-10 09:01,17583,17583,876.3
17584,1269,2020-07-27 06:48,17584,17584,133.02
17585,1296,2021-10-30 03:27,17585,17585,648.84
17586,804,2023-04-15 19:39,17586,17586,764.57
17587,1816,2021-02-09 06:52,17587,17587,988.52
17588,365,2022-04-04 07:54,17588,17588,824.38
17589,138,2022-08-05 13:03,17589,17589,271.77
17590,306,2023-06-23 09:55,17590,17590,325.35
17591,1932,2022-11-06 16:41,17591,17591,100.4
17592,900,2022-08-17 20:51,17592,17592,35.18
17593,1928,2022-08-04 10:10,17593,17593,494.22
17594,1942,2023-04-27 12:08,17594,17594,104.22
17595,1507,2021-04-10 20:21,17595,17595,998.54
17596,1231,2021-04-17 19:12,17596,17596,848.26
17597,62,2020-08-03 06:58,17597,17597,775.22
17598,465,2020-10-24 08:54,17598,17598,133.85
17599,849,2022-06-27 03:19,17599,17599,920.32
17600,1736,2022-06-01 22:20,17600,17600,221.13
17601,1538,2022-06-24 06:16,17601,17601,435.04
17602,1540,2022-01-01 04:39,17602,17602,312.86
17603,1294,2022-07-04 08:44,17603,17603,65.38
17604,575,2023-04-04 23:21,17604,17604,744.94
17605,259,2020-02-05 16:19,17605,17605,920.2
17606,1929,2022-05-02 07:51,17606,17606,91.64
17607,1385,2021-09-13 07:17,17607,17607,361.5
17608,1398,2022-10-11 11:53,17608,17608,211.78
17609,329,2023-06-24 03:19,17609,17609,436.54
17610,240,2022-06-01 02:50,17610,17610,765.66
17611,1450,2022-04-01 21:01,17611,17611,419.92
17612,1497,2020-10-05 09:21,17612,17612,261.73
17613,1409,2022-08-20 19:33,17613,17613,315.07
17614,1232,2022-02-15 04:10,17614,17614,776.43
17615,1078,2023-01-26 04:22,17615,17615,390.52
17616,487,2023-07-13 11:03,17616,17616,112.95
17617,1148,2021-08-19 06:21,17617,17617,880.31
17618,1433,2020-04-11 18:26,17618,17618,905.1
17619,530,2023-09-04 17:14,17619,17619,308.55
17620,1108,2021-09-14 12:13,17620,17620,967.61
17621,1200,2020-07-22 07:16,17621,17621,790.68
17622,35,2021-09-01 22:50,17622,17622,631.24
17623,1825,2020-01-19 08:18,17623,17623,548.37
17624,1346,2021-08-03 22:22,17624,17624,152.33
17625,1722,2021-07-30 12:15,17625,17625,795.92
17626,1400,2023-08-21 01:13,17626,17626,188.48
17627,1504,2023-02-20 09:21,17627,17627,569.57
17628,300,2022-05-21 03:53,17628,17628,914.9
17629,1301,2020-05-04 17:18,17629,17629,55.83
17630,1080,2023-05-26 19:59,17630,17630,731.72
17631,545,2022-04-17 01:25,17631,17631,417.24
17632,605,2021-09-10 15:37,17632,17632,14.6
17633,1673,2022-06-22 01:20,17633,17633,972.46
17634,302,2023-06-16 22:18,17634,17634,294.71
17635,1827,2023-08-02 11:32,17635,17635,668.99
17636,123,2023-07-31 06:11,17636,17636,670.18
17637,554,2022-07-19 21:39,17637,17637,538.92
17638,229,2022-09-09 07:02,17638,17638,187.18
17639,1705,2021-07-30 20:10,17639,17639,682.84
17640,226,2022-07-16 12:37,17640,17640,945.41
17641,655,2020-06-29 16:18,17641,17641,388.67
17642,76,2022-04-18 15:07,17642,17642,248.5
17643,197,2021-12-30 23:43,17643,17643,977.18
17644,1480,2020-09-13 14:16,17644,17644,272.68
17645,329,2022-12-02 21:27,17645,17645,746.09
17646,946,2021-09-06 01:16,17646,17646,380.57
17647,923,2021-12-18 20:53,17647,17647,325.09
17648,776,2020-02-01 18:43,17648,17648,591.1
17649,651,2021-07-04 13:25,17649,17649,829.29
17650,1434,2023-06-10 15:56,17650,17650,709.84
17651,1723,2021-11-28 22:03,17651,17651,911
17652,1659,2022-07-16 04:19,17652,17652,35.91
17653,58,2023-06-14 07:37,17653,17653,515.77
17654,680,2021-05-31 16:17,17654,17654,497.07
17655,486,2021-04-19 03:31,17655,17655,584.92
17656,916,2022-01-22 15:06,17656,17656,45.08
17657,1398,2021-09-07 21:03,17657,17657,699.23
17658,1339,2021-08-01 04:23,17658,17658,518.22
17659,987,2022-12-31 06:25,17659,17659,240.48
17660,1020,2022-12-30 07:17,17660,17660,631.34
17661,1322,2023-07-25 03:45,17661,17661,681.87
17662,718,2020-12-11 16:16,17662,17662,807.57
17663,1053,2021-08-27 12:05,17663,17663,341.87
17664,1838,2021-09-25 00:38,17664,17664,219.58
17665,1944,2023-01-17 00:43,17665,17665,162.49
17666,1944,2021-10-02 01:47,17666,17666,325.56
17667,1273,2023-06-23 21:21,17667,17667,436.58
17668,389,2020-06-29 08:10,17668,17668,72.5
17669,246,2023-06-01 15:24,17669,17669,903.3
17670,692,2020-11-21 16:23,17670,17670,714.2
17671,264,2020-08-15 15:38,17671,17671,312.59
17672,396,2021-11-14 02:35,17672,17672,334.99
17673,104,2023-04-01 06:59,17673,17673,852.98
17674,1210,2021-08-07 05:27,17674,17674,71.86
17675,956,2023-03-07 03:50,17675,17675,640.67
17676,604,2021-08-08 23:14,17676,17676,619.88
17677,573,2022-01-24 19:46,17677,17677,366.63
17678,76,2023-08-11 11:47,17678,17678,627.7
17679,1654,2021-04-21 16:08,17679,17679,578.47
17680,1422,2021-08-11 00:30,17680,17680,883
17681,1605,2021-11-24 15:46,17681,17681,502.76
17682,652,2023-07-15 01:24,17682,17682,593.54
17683,454,2023-09-16 10:13,17683,17683,527.48
17684,1941,2023-09-23 10:00,17684,17684,339.78
17685,1861,2022-12-22 00:53,17685,17685,22.79
17686,2,2022-11-20 21:57,17686,17686,734.55
17687,1514,2022-07-01 19:12,17687,17687,369.44
17688,165,2023-06-29 07:22,17688,17688,654.84
17689,1897,2023-01-24 16:11,17689,17689,274.93
17690,1554,2020-12-09 23:54,17690,17690,424.59
17691,598,2020-03-06 14:27,17691,17691,575.37
17692,1110,2023-07-07 17:10,17692,17692,351.35
17693,1455,2021-07-06 19:53,17693,17693,729.96
17694,1094,2022-12-12 11:19,17694,17694,512.83
17695,1488,2022-04-20 07:33,17695,17695,248.59
17696,728,2021-01-12 07:34,17696,17696,970.3
17697,1756,2022-04-03 14:57,17697,17697,355.11
17698,154,2021-08-20 23:51,17698,17698,32.55
17699,1229,2023-04-18 15:42,17699,17699,682.36
17700,307,2020-08-09 12:15,17700,17700,782.15
17701,766,2020-09-08 12:54,17701,17701,352.2
17702,855,2021-03-20 03:20,17702,17702,988.11
17703,653,2020-05-09 12:40,17703,17703,370.44
17704,1931,2021-05-04 03:43,17704,17704,85.26
17705,694,2021-11-25 21:36,17705,17705,361.29
17706,1268,2020-09-06 13:44,17706,17706,82.95
17707,1219,2021-10-28 14:56,17707,17707,854.57
17708,297,2023-01-16 20:58,17708,17708,441.08
17709,1735,2023-01-29 05:48,17709,17709,808.54
17710,35,2021-08-12 19:02,17710,17710,318.31
17711,454,2021-11-29 10:42,17711,17711,714.8
17712,1448,2023-09-08 08:43,17712,17712,935.39
17713,1262,2023-01-06 17:14,17713,17713,892.03
17714,308,2023-08-28 10:33,17714,17714,366.56
17715,369,2023-02-02 11:02,17715,17715,136.3
17716,1711,2021-06-13 05:11,17716,17716,926.93
17717,1481,2020-12-07 02:39,17717,17717,83.04
17718,648,2020-08-23 01:27,17718,17718,534.93
17719,1087,2023-06-22 12:45,17719,17719,956.91
17720,1596,2022-05-01 23:15,17720,17720,511.12
17721,1835,2022-03-31 04:57,17721,17721,84.48
17722,307,2021-08-29 12:07,17722,17722,969.61
17723,1576,2020-02-05 01:06,17723,17723,627.08
17724,1251,2023-09-02 01:07,17724,17724,408.91
17725,1860,2023-09-23 19:15,17725,17725,391.54
17726,1922,2022-09-29 03:40,17726,17726,195.95
17727,433,2020-12-17 11:02,17727,17727,675.51
17728,725,2021-11-18 15:25,17728,17728,775.99
17729,674,2022-01-18 01:25,17729,17729,376.72
17730,301,2021-07-29 14:40,17730,17730,786.19
17731,461,2021-11-30 10:19,17731,17731,114.71
17732,234,2020-04-20 22:13,17732,17732,986.48
17733,94,2020-04-06 14:59,17733,17733,440.83
17734,1618,2022-09-17 15:09,17734,17734,148.66
17735,316,2020-12-25 03:06,17735,17735,719.78
17736,1931,2020-06-17 15:25,17736,17736,537.16
17737,1106,2021-02-13 20:31,17737,17737,188.09
17738,610,2022-04-27 08:36,17738,17738,448.34
17739,692,2022-09-16 16:06,17739,17739,400.86
17740,1817,2023-05-07 05:13,17740,17740,686.55
17741,214,2020-05-31 21:43,17741,17741,683.49
17742,1371,2022-10-16 08:24,17742,17742,961.32
17743,1267,2022-09-14 19:26,17743,17743,493.84
17744,736,2021-10-29 07:07,17744,17744,560.3
17745,632,2022-05-06 06:08,17745,17745,407.67
17746,316,2020-03-07 06:24,17746,17746,33.65
17747,1164,2023-02-07 05:25,17747,17747,577.67
17748,842,2021-05-30 16:12,17748,17748,873.77
17749,636,2020-10-25 17:18,17749,17749,806.83
17750,1625,2021-01-04 19:10,17750,17750,963.87
17751,349,2023-08-03 03:56,17751,17751,787.73
17752,1503,2020-08-27 22:19,17752,17752,248.86
17753,1932,2022-08-26 03:23,17753,17753,921.04
17754,1116,2020-02-28 19:45,17754,17754,576.47
17755,1418,2021-05-14 16:51,17755,17755,302.07
17756,119,2021-09-27 01:36,17756,17756,884.46
17757,567,2022-11-13 06:44,17757,17757,798.83
17758,1400,2022-12-11 08:33,17758,17758,451.53
17759,332,2020-06-10 05:47,17759,17759,901.11
17760,206,2021-09-09 15:39,17760,17760,341.89
17761,30,2020-05-10 03:55,17761,17761,364.87
17762,1285,2023-04-08 12:28,17762,17762,233.41
17763,81,2021-03-30 17:50,17763,17763,309.93
17764,497,2020-07-11 11:00,17764,17764,489.02
17765,1955,2020-02-22 03:02,17765,17765,647.49
17766,1574,2021-09-01 00:24,17766,17766,225.09
17767,585,2022-07-23 04:23,17767,17767,286.08
17768,1595,2022-11-01 13:24,17768,17768,535.98
17769,271,2020-08-26 17:07,17769,17769,219.26
17770,937,2020-10-27 11:17,17770,17770,839.8
17771,326,2022-08-10 05:34,17771,17771,542.38
17772,875,2021-11-20 17:58,17772,17772,451.71
17773,1843,2021-02-06 06:59,17773,17773,267.56
17774,574,2021-09-07 03:34,17774,17774,133.93
17775,1126,2023-03-02 22:39,17775,17775,837.03
17776,1279,2020-10-29 16:52,17776,17776,368.34
17777,969,2022-04-19 07:36,17777,17777,786.47
17778,1158,2022-03-15 21:45,17778,17778,710.68
17779,1362,2022-07-30 14:57,17779,17779,456.91
17780,492,2020-10-21 03:29,17780,17780,765.99
17781,135,2020-12-28 11:26,17781,17781,902.4
17782,776,2022-06-05 23:16,17782,17782,638.9
17783,1578,2020-02-25 20:37,17783,17783,383.65
17784,1789,2020-02-28 14:16,17784,17784,959.53
17785,97,2020-11-03 08:35,17785,17785,798.72
17786,621,2020-11-18 02:16,17786,17786,491.28
17787,1044,2020-02-18 18:26,17787,17787,178.14
17788,485,2022-10-05 20:31,17788,17788,843.43
17789,317,2022-09-09 20:00,17789,17789,207.7
17790,1308,2023-06-22 19:30,17790,17790,990.76
17791,1960,2023-07-05 23:19,17791,17791,616.09
17792,1086,2020-03-17 21:19,17792,17792,940.52
17793,854,2021-07-03 04:33,17793,17793,155.33
17794,759,2020-05-31 22:02,17794,17794,796.4
17795,438,2021-08-11 05:24,17795,17795,232.32
17796,1269,2023-08-22 18:47,17796,17796,550.4
17797,1056,2020-07-15 20:36,17797,17797,283.46
17798,377,2023-01-09 21:25,17798,17798,290.5
17799,1796,2022-12-15 17:55,17799,17799,783.23
17800,1667,2021-04-16 08:21,17800,17800,493.9
17801,531,2021-06-18 23:42,17801,17801,953.46
17802,1536,2021-07-02 12:17,17802,17802,365.82
17803,432,2023-08-31 16:35,17803,17803,206.16
17804,1330,2020-11-27 13:28,17804,17804,272.01
17805,1040,2021-10-21 09:32,17805,17805,65.81
17806,1717,2021-04-06 14:02,17806,17806,715.76
17807,226,2021-02-17 19:54,17807,17807,37.64
17808,926,2023-06-14 20:23,17808,17808,79.3
17809,559,2023-07-23 16:51,17809,17809,363.79
17810,1737,2023-01-15 10:52,17810,17810,310.36
17811,154,2020-09-05 02:37,17811,17811,941.69
17812,1712,2021-11-11 04:38,17812,17812,907.04
17813,597,2021-06-30 10:30,17813,17813,268.23
17814,213,2020-03-11 20:43,17814,17814,278.34
17815,529,2021-04-29 13:37,17815,17815,290.35
17816,1315,2021-05-10 23:50,17816,17816,338.81
17817,793,2020-02-14 02:35,17817,17817,450.09
17818,208,2021-09-09 06:07,17818,17818,632.21
17819,49,2023-01-18 11:27,17819,17819,916.57
17820,1218,2020-09-07 23:51,17820,17820,583.79
17821,1775,2020-01-30 07:36,17821,17821,736.05
17822,535,2022-03-30 17:35,17822,17822,488.86
17823,504,2022-11-13 01:43,17823,17823,703.17
17824,56,2023-05-04 10:46,17824,17824,336.77
17825,1376,2020-02-09 18:34,17825,17825,222.36
17826,1001,2023-01-05 08:00,17826,17826,223.1
17827,1539,2021-05-08 21:14,17827,17827,347.29
17828,1286,2021-02-09 08:22,17828,17828,225.85
17829,813,2020-09-10 19:02,17829,17829,38.57
17830,605,2021-04-14 00:27,17830,17830,497.13
17831,1738,2020-09-16 10:04,17831,17831,329.26
17832,92,2023-09-29 07:10,17832,17832,54.87
17833,1335,2022-06-15 17:58,17833,17833,656.75
17834,1889,2021-07-19 14:59,17834,17834,460.89
17835,356,2023-09-02 15:22,17835,17835,911.41
17836,545,2022-12-22 00:03,17836,17836,903.1
17837,313,2022-06-23 15:25,17837,17837,904.03
17838,1919,2023-05-08 20:30,17838,17838,920.18
17839,597,2022-11-13 10:58,17839,17839,456.13
17840,153,2023-06-21 00:02,17840,17840,444.99
17841,1258,2021-05-11 16:39,17841,17841,956.5
17842,1629,2022-05-22 07:38,17842,17842,377.63
17843,1449,2022-04-30 08:52,17843,17843,288.47
17844,808,2021-05-20 15:22,17844,17844,442.42
17845,1946,2022-02-01 00:50,17845,17845,691.14
17846,1787,2020-06-27 07:33,17846,17846,705.99
17847,1016,2022-02-10 13:57,17847,17847,789.15
17848,575,2022-11-03 06:59,17848,17848,747.02
17849,216,2020-09-05 17:42,17849,17849,954.7
17850,1340,2022-05-26 22:05,17850,17850,298.7
17851,1762,2022-12-10 16:57,17851,17851,111.9
17852,53,2022-07-17 17:46,17852,17852,752.48
17853,333,2023-02-18 15:02,17853,17853,843.29
17854,613,2021-03-18 12:25,17854,17854,179.09
17855,1741,2021-09-10 16:28,17855,17855,978.93
17856,1756,2020-06-17 19:49,17856,17856,721.49
17857,1923,2021-08-19 16:46,17857,17857,136.61
17858,1849,2022-06-12 10:13,17858,17858,315.38
17859,547,2020-02-17 02:31,17859,17859,853.14
17860,1293,2021-12-03 07:44,17860,17860,930.93
17861,317,2022-09-30 22:42,17861,17861,682.74
17862,1941,2022-09-09 14:49,17862,17862,628.56
17863,1402,2022-06-30 14:56,17863,17863,927.56
17864,975,2023-05-30 15:22,17864,17864,413.25
17865,1829,2021-07-06 01:14,17865,17865,888.97
17866,1389,2022-05-19 04:46,17866,17866,625.91
17867,886,2020-05-26 10:21,17867,17867,167.22
17868,1275,2023-09-20 05:23,17868,17868,647.15
17869,1428,2023-07-26 11:42,17869,17869,988.89
17870,614,2023-09-04 18:10,17870,17870,952.36
17871,1568,2021-08-13 10:12,17871,17871,694.32
17872,1208,2021-06-03 16:28,17872,17872,326.71
17873,1124,2022-05-13 21:33,17873,17873,241.83
17874,1309,2023-07-25 03:25,17874,17874,918.27
17875,1707,2022-06-23 01:21,17875,17875,943.79
17876,321,2021-01-11 01:08,17876,17876,845.02
17877,473,2021-05-05 17:08,17877,17877,628.96
17878,1012,2020-10-26 23:23,17878,17878,468.44
17879,1393,2022-03-02 03:14,17879,17879,819.05
17880,1144,2023-05-28 02:34,17880,17880,670.64
17881,1373,2021-10-07 07:45,17881,17881,264.44
17882,1730,2022-01-17 19:35,17882,17882,793.76
17883,677,2022-10-01 09:51,17883,17883,919.63
17884,1022,2022-08-05 03:30,17884,17884,937.62
17885,1794,2023-01-14 18:09,17885,17885,476.16
17886,520,2020-01-05 20:30,17886,17886,390.25
17887,1695,2022-11-21 09:36,17887,17887,535.37
17888,1227,2023-04-06 10:01,17888,17888,708.48
17889,365,2020-01-19 11:53,17889,17889,436.19
17890,1831,2020-07-19 06:42,17890,17890,98.91
17891,1700,2020-11-29 07:50,17891,17891,589.98
17892,590,2020-04-03 22:55,17892,17892,254.17
17893,1531,2023-04-20 07:16,17893,17893,84.57
17894,1343,2023-02-24 00:00,17894,17894,875.5
17895,1508,2020-05-26 13:59,17895,17895,295.12
17896,1174,2023-01-05 16:12,17896,17896,165.42
17897,204,2022-06-08 08:17,17897,17897,140.1
17898,1052,2020-09-26 05:11,17898,17898,345
17899,610,2020-12-12 20:15,17899,17899,328.77
17900,81,2022-11-08 10:15,17900,17900,733.79
17901,840,2022-07-13 14:45,17901,17901,656.11
17902,650,2022-04-27 07:12,17902,17902,411.19
17903,1011,2023-09-23 00:30,17903,17903,23.85
17904,415,2023-04-19 04:23,17904,17904,753.94
17905,1760,2020-07-09 02:54,17905,17905,809.04
17906,1233,2020-10-07 06:22,17906,17906,302.66
17907,1242,2021-02-10 23:57,17907,17907,958.74
17908,1689,2022-06-25 00:37,17908,17908,32.36
17909,1182,2023-04-17 21:00,17909,17909,617.74
17910,286,2021-08-26 02:16,17910,17910,698.58
17911,1403,2023-04-01 13:59,17911,17911,942.93
17912,1365,2022-04-06 14:33,17912,17912,274.91
17913,175,2021-03-07 19:04,17913,17913,453.7
17914,415,2020-08-07 02:27,17914,17914,296.35
17915,1714,2023-06-24 23:37,17915,17915,335.81
17916,565,2022-05-31 16:16,17916,17916,313.52
17917,801,2023-08-12 16:00,17917,17917,739.5
17918,1896,2020-12-01 02:59,17918,17918,773.51
17919,653,2021-12-11 07:25,17919,17919,801.32
17920,1012,2020-06-12 20:27,17920,17920,227.45
17921,715,2021-04-23 08:41,17921,17921,882.23
17922,405,2020-03-27 10:17,17922,17922,410.44
17923,32,2022-09-06 01:16,17923,17923,742.91
17924,555,2022-09-17 07:52,17924,17924,501.01
17925,1010,2021-04-07 21:10,17925,17925,734.34
17926,24,2021-12-10 01:08,17926,17926,172.81
17927,335,2021-05-04 04:58,17927,17927,379.7
17928,1455,2020-10-02 23:18,17928,17928,331.81
17929,1723,2022-06-29 14:18,17929,17929,927.37
17930,420,2021-07-18 12:11,17930,17930,899
17931,1211,2022-04-21 08:51,17931,17931,462.73
17932,686,2020-11-23 06:34,17932,17932,424.87
17933,1657,2022-06-22 04:05,17933,17933,938.6
17934,1252,2020-10-09 12:15,17934,17934,773.39
17935,1752,2021-10-22 23:31,17935,17935,571.73
17936,813,2023-02-11 22:15,17936,17936,495.67
17937,411,2021-10-24 00:09,17937,17937,877.14
17938,1414,2021-12-03 09:04,17938,17938,485.9
17939,1466,2023-05-29 22:42,17939,17939,867.16
17940,1189,2023-07-25 05:24,17940,17940,302.26
17941,1335,2021-03-14 16:02,17941,17941,778.28
17942,1453,2020-10-07 05:49,17942,17942,811.3
17943,179,2023-03-10 23:36,17943,17943,790.3
17944,430,2022-11-24 22:00,17944,17944,732.67
17945,730,2022-01-24 07:27,17945,17945,112.31
