product_id,name,cogs,category_id,seller_id
2944,International,602.88,7,365
2945,Natural,540.82,37,88
2946,Seat,259.42,7,308
2947,Begin,331.11,41,357
2948,Reduce,394.68,50,356
2949,Lose,141.6,12,326
2950,Cost,764.1,45,163
2951,Stop,978.24,43,247
2952,Course,76.84,2,312
2953,We,912.98,29,196
2954,Hard,515.92,48,120
2955,Media,508.39,46,7
2956,Majority,240.28,40,389
2957,Full,897.81,20,122
2958,Ever,740.53,49,125
2959,Skin,623.57,4,71
2960,Him,380.78,19,104
2961,Or,160.15,14,329
2962,Product,47.53,47,307
2963,Exactly,988.67,29,379
2964,Member,878.56,9,143
2965,Central,324.36,49,21
2966,Hundred,525.66,27,332
2967,Clear,814.58,49,13
2968,Travel,236.72,47,170
2969,Own,349.3,14,277
2970,Year,63.53,43,128
2971,Alone,803.44,45,369
2972,Gas,230.22,25,267
2973,Change,328.42,29,323
2974,Present,15.98,32,36
2975,Believe,954.12,4,325
2976,Much,992.09,14,65
2977,Technology,100.84,38,282
2978,Stand,832.91,14,121
2979,Top,512.35,28,372
2980,Relationship,472.4,11,370
2981,Site,205.56,28,91
2982,Long,609.79,20,147
2983,Idea,580.66,41,104
2984,We,279.14,31,41
2985,Really,951.5,24,204
2986,Once,383.94,31,226
2987,Effect,428.47,40,377
2988,Show,439.1,10,420
2989,Blue,954.22,31,11
2990,Including,764.31,28,438
2991,Argue,92.4,20,305
2992,Often,541.83,36,373
2993,Trouble,183.94,25,238
2994,Court,312.79,19,193
2995,Serious,566.52,31,37
2996,Less,339.9,46,241
2997,Camera,203.76,13,3
2998,Quite,22.71,33,374
2999,Manager,728.09,32,208
3000,Continue,926.43,26,497
3001,At,744.77,25,251
3002,Lot,314.73,38,37
3003,Right,414.7,3,472
3004,Dinner,133.23,37,84
3005,Decide,202.29,28,491
3006,Level,262.71,49,370
3007,Store,355.09,46,251
3008,Series,638.63,24,357
3009,Should,67.13,25,475
3010,Director,429.8,16,125
3011,With,482.95,24,324
3012,Other,709.49,2,358
3013,Reality,669.02,10,134
3014,Pass,609.38,44,76
3015,Cultural,261.75,39,297
3016,Third,952.26,11,7
3017,With,125.56,6,330
3018,Air,714.49,25,204
3019,Gas,709.01,6,266
3020,Court,910.85,28,85
3021,Consider,831.45,17,355
3022,Clear,309.2,35,338
3023,Part,887.78,38,158
3024,Our,736.59,49,449
3025,Where,925.08,6,56
3026,Possible,639.82,50,409
3027,Difficult,350.95,10,138
3028,Sit,751.24,48,204
3029,Its,702.02,1,87
3030,Upon,818.23,1,50
3031,Congress,79.14,45,214
3032,Blood,529.71,42,148
3033,Significant,735.71,11,91
3034,Late,380.9,46,69
3035,Successful,206.04,12,258
3036,General,949,29,291
3037,Really,816.23,12,103
3038,Too,68.39,12,415
3039,Pay,761.57,17,462
3040,Bag,872.9,29,321
3041,Push,913.84,7,445
3042,Floor,640.07,6,151
3043,Eat,94.85,8,142
3044,On,73.62,2,300
3045,Oil,242.43,32,345
3046,Charge,762.93,1,32
3047,Economic,273.42,1,341
3048,Watch,586.62,3,50
3049,Compare,218.96,1,193
3050,Garden,606.96,49,137
3051,Read,932.81,31,388
3052,Himself,343.66,28,173
3053,Scientist,377.08,22,162
3054,Election,818.68,24,341
3055,Strategy,404.49,40,30
3056,Participant,975.55,22,413
3057,Total,109.18,30,446
3058,Wall,701.33,47,428
3059,Now,889.09,9,14
3060,Democrat,605.89,34,144
3061,Front,951.55,49,418
3062,Only,256.05,29,317
3063,Yard,689.32,31,264
3064,Foot,419,13,2
3065,Example,986.32,21,9
3066,Key,637.44,3,497
3067,Can,809.48,21,348
3068,Middle,449.86,39,249
3069,Share,406.16,40,407
3070,Quite,90.56,28,481
3071,Major,932.17,31,338
3072,Since,858.53,7,376
3073,Six,391.01,39,100
3074,Us,714.82,34,449
3075,Mind,576.17,46,259
3076,Discuss,41.43,32,408
3077,Color,96.22,44,281
3078,System,987.35,30,87
3079,Increase,897.44,8,247
3080,Figure,666.02,16,125
3081,End,219.52,49,484
3082,Year,663.15,6,55
3083,Again,440.54,46,15
3084,Own,168.63,21,463
3085,Go,389.65,18,113
3086,Every,721.98,43,244
3087,Tree,951.99,43,64
3088,Environment,668.82,35,325
3089,Participant,728.16,6,408
3090,Talk,694.87,15,478
3091,Stage,580.21,39,34
3092,Moment,647.55,25,467
3093,Popular,720.27,48,372
3094,Senior,387.83,42,402
3095,Share,566.28,28,414
3096,But,241.03,17,60
3097,Couple,298.07,8,46
3098,Walk,346.84,38,480
3099,Likely,196.27,8,294
3100,Pm,374.06,21,489
3101,Thank,386.39,48,1
3102,Thus,317.69,38,275
3103,Traditional,197.96,25,217
3104,Pass,326.45,24,409
3105,Leg,682.51,9,267
3106,Able,667.11,38,114
3107,Culture,115.52,1,276
3108,Own,853.84,21,75
3109,Contain,817.99,19,429
3110,Less,226.72,44,234
3111,Available,155.95,19,75
3112,Color,749.59,45,18
3113,Around,602.89,20,258
3114,Glass,990.43,8,141
3115,Employee,996.88,46,294
3116,Reflect,483.5,14,254
3117,Wear,298.58,25,31
3118,Pick,981.33,22,79
3119,Management,829.61,14,435
3120,Song,735.33,15,359
3121,New,738.37,50,92
3122,Whether,858.21,47,201
3123,Modern,306.11,43,468
3124,Serve,850.03,2,281
3125,Budget,398.36,28,348
3126,Difficult,478.69,23,388
3127,Military,397.45,5,271
3128,Second,729.49,19,357
3129,Want,923.83,45,439
3130,Television,552.53,7,68
3131,General,330.18,38,444
3132,Certainly,807.02,46,156
3133,Particularly,462.96,11,296
3134,Open,146.19,45,248
3135,Young,298.17,10,108
3136,Who,225.96,48,101
3137,Natural,737.97,1,186
3138,Eight,728.7,37,53
3139,Case,681.53,10,193
3140,Church,950.89,28,348
3141,Ahead,843.24,4,50
3142,Task,362.03,31,92
3143,Republican,945.61,8,264
3144,Soldier,653.6,38,223
3145,Billion,970.03,41,370
3146,Center,409.95,3,61
3147,Student,248.45,32,155
3148,His,691.1,12,335
3149,Industry,747.75,50,355
3150,Shoulder,991.25,43,338
3151,Street,98.72,30,443
3152,She,820.01,25,141
3153,Travel,636.01,29,189
3154,Arm,21.49,8,43
3155,Official,130.83,42,343
3156,Cup,909.39,15,12
3157,Consumer,590.98,37,246
3158,Always,280.99,48,49
3159,Use,796.4,12,197
3160,Another,489.35,42,360
3161,Evidence,439.32,37,65
3162,Sort,108.45,5,366
3163,Once,909.79,35,95
3164,Middle,411.28,45,11
3165,Policy,399.86,35,402
3166,Talk,814.07,32,33
3167,Yard,523.71,38,276
3168,Rich,716.61,42,64
3169,Value,755.97,14,495
3170,Make,662,8,93
3171,Natural,863.38,45,93
3172,Most,15.27,29,410
3173,Move,321.15,3,66
3174,Treat,579.33,42,83
3175,Outside,96.94,17,436
3176,Left,755.54,6,64
3177,Happy,511.09,24,495
3178,Return,548.98,28,484
3179,Develop,661.58,16,154
3180,Room,55.7,34,464
3181,Sister,784.97,43,274
3182,Seven,450.47,37,252
3183,Sea,698.15,34,467
3184,Unit,986.16,23,311
3185,Hotel,542.83,14,353
3186,Region,108.02,3,122
3187,My,46.37,10,154
3188,Heavy,857.52,14,491
3189,Crime,142.87,36,111
3190,Economic,595.87,18,66
3191,Public,731.81,28,39
3192,Nor,554.35,17,196
3193,Indeed,653.27,11,205
3194,Window,461.51,17,347
3195,Ask,431.09,45,74
3196,Success,540.55,5,323
3197,Third,735.35,41,357
3198,Win,649.12,46,191
3199,Social,568.01,42,421
3200,Street,516.31,11,215
3201,Teach,823.35,21,404
3202,Specific,439.29,2,494
3203,Amount,607.57,5,139
3204,Defense,133.38,8,351
3205,Adult,552.89,5,169
3206,Fall,643.78,24,466
3207,Five,340.18,18,75
3208,Eat,870.17,15,141
3209,Win,19.76,25,497
3210,Important,230,7,401
3211,Quite,926.38,12,270
3212,Beat,731.04,20,302
3213,Teacher,823.13,32,49
3214,Page,533.67,45,293
3215,Top,866.74,36,139
3216,Study,611.39,4,88
3217,Painting,324.82,49,200
3218,Full,188.87,48,348
3219,Break,968.32,35,283
3220,Magazine,598.67,26,245
3221,Audience,596.39,17,5
3222,Hand,689.79,46,80
3223,Thing,660.99,10,194
3224,Try,571.89,18,28
3225,Commercial,919.26,41,499
3226,Develop,376.45,50,128
3227,Try,681.43,27,362
3228,Should,463.21,29,182
3229,Own,800.48,33,147
3230,Way,283.06,28,267
3231,Without,942.26,15,157
3232,Trip,639.28,6,486
3233,Better,312.6,50,161
3234,Agency,846.79,41,41
3235,Start,85.93,16,484
3236,Church,102.7,37,30
3237,Question,93.74,19,284
3238,Participant,930.29,1,493
3239,Computer,948.91,44,261
3240,Start,933.12,9,246
3241,Within,502.83,44,347
3242,Show,889.2,45,64
3243,Year,411.42,40,98
3244,Peace,911.78,48,4
3245,So,717.02,45,274
3246,Happen,752.17,16,379
3247,Record,664.56,34,351
3248,Agent,613.1,39,230
3249,Best,965,44,477
3250,Floor,883.11,34,463
3251,Decide,232.82,5,188
3252,Mean,841.01,33,181
3253,Factor,952.96,28,254
3254,Ready,385.3,24,497
3255,Trip,122.1,44,128
3256,Simple,833.41,50,440
3257,Much,126.69,20,248
3258,Data,300.61,14,2
3259,Art,740.65,37,202
3260,Population,225.29,20,476
3261,Than,933.78,42,264
3262,Debate,827.47,3,479
3263,Which,468.43,40,435
3264,Accept,493.38,23,4
3265,Part,619.37,22,153
3266,Just,360.35,1,180
3267,Many,891.29,12,206
3268,Beautiful,360.99,7,221
3269,Develop,497.13,6,271
3270,Right,519.18,10,211
3271,Personal,132.6,32,4
3272,Money,164.07,43,129
3273,Better,233.83,26,192
3274,Politics,306.29,28,457
3275,Building,190.36,18,56
3276,Check,989.48,43,430
3277,Information,444.96,9,182
3278,Anything,749.62,1,184
3279,Property,884.74,46,102
3280,City,119.56,19,21
3281,Sign,142.34,27,381
3282,Civil,337.9,3,83
3283,Business,669.54,31,492
3284,Despite,668.59,18,61
3285,Coach,426.88,36,254
3286,Buy,801.82,46,66
3287,Trial,331.64,49,400
3288,Right,882.95,33,372
3289,Window,924.33,25,68
3290,School,118.64,7,406
3291,Magazine,30.94,10,177
3292,It,505,50,351
3293,Man,244.14,44,425
3294,Soldier,348.72,39,378
3295,Recent,17.95,31,149
3296,Chair,289.4,6,390
3297,Argue,434.66,40,79
3298,Building,731.96,12,128
3299,Police,288.33,8,443
3300,Spend,270.9,45,127
3301,Skill,669.67,28,102
3302,Report,479.15,7,359
3303,Behind,733.15,40,93
3304,Business,196.78,38,323
3305,Budget,638.13,15,62
3306,Idea,140.97,3,141
3307,Interesting,990.49,10,219
3308,Book,27.48,13,47
3309,Carry,865.71,25,209
3310,White,529.72,45,325
3311,Course,980.32,15,173
3312,Analysis,431.82,4,262
3313,Camera,432.8,4,156
3314,Prepare,118.95,24,144
3315,Set,943.57,46,215
3316,Almost,254.5,4,94
3317,Likely,50.48,4,339
3318,Century,747.31,14,147
3319,Several,477.34,39,52
3320,Gun,436.6,17,486
3321,Recently,496.37,22,156
3322,Situation,120.41,43,7
3323,Wish,686.13,50,442
3324,Newspaper,139.01,24,380
3325,Soon,811.93,48,399
3326,Left,593.02,39,191
3327,Work,245.87,18,108
3328,Energy,588.48,6,455
3329,Decade,115.3,41,381
3330,Wish,605.82,3,301
3331,Prevent,968.65,42,419
3332,Skin,198.53,46,229
3333,Show,926.25,5,483
3334,Difficult,551.11,22,155
3335,Although,728.1,49,104
3336,Finally,538.22,10,23
3337,Owner,136.55,27,282
3338,Data,714.49,49,437
3339,Lawyer,847.63,36,500
3340,Husband,353.87,24,230
3341,Green,633.57,8,467
3342,Detail,441.76,31,215
3343,Not,528.53,33,405
3344,Add,31.66,39,141
3345,Recent,699.74,9,149
3346,Country,54.99,37,32
3347,Lose,796.45,45,98
3348,Rather,743.31,26,254
3349,Under,687.85,33,498
3350,Reduce,84.24,29,385
3351,Talk,514.19,36,400
3352,Fish,396.34,39,140
3353,Standard,214.86,1,82
3354,Near,576.18,38,357
3355,Body,18.77,33,234
3356,Citizen,508.78,47,269
3357,South,266.25,15,152
3358,Still,711.17,36,61
3359,Father,179.4,3,274
3360,Control,245.83,3,328
3361,Black,156.66,18,475
3362,Believe,141.64,4,329
3363,Feel,980.22,14,274
3364,Agency,125.02,42,178
3365,Strategy,636.36,24,167
3366,Open,92.41,46,453
3367,Result,553.78,47,69
3368,Indicate,414.26,40,151
3369,Process,331.39,4,321
3370,Network,817.76,23,113
3371,Challenge,733.17,18,91
3372,Win,263.43,2,276
3373,Green,660.74,50,481
3374,Trade,782.71,7,370
3375,Across,748.31,25,485
3376,Part,657.29,41,325
3377,Red,608.3,14,419
3378,General,447.76,21,138
3379,Center,211.88,41,414
3380,Citizen,859.64,26,80
3381,Pick,451.6,47,372
3382,Few,439.56,10,462
3383,How,484.22,32,93
3384,Career,464.8,12,97
3385,Adult,573.96,47,93
3386,Though,651.09,2,159
3387,Test,171.29,12,419
3388,Perhaps,400.26,39,97
3389,Daughter,78.76,5,219
3390,School,252.8,42,497
3391,Throw,408.48,47,270
3392,Hit,145.92,49,414
3393,Hard,21.67,7,194
3394,Set,390.15,8,424
3395,Husband,23.42,42,479
3396,Those,53.3,16,395
3397,Street,92.76,10,481
3398,Attorney,631.11,1,406
3399,Take,966.7,7,278
3400,Site,738.77,22,437
3401,Simply,710.38,13,72
3402,Real,485.62,37,457
3403,Ability,449.88,11,158
3404,Support,338.44,10,125
3405,Word,65.32,45,137
3406,Difficult,631.21,8,11
3407,Senior,826.68,7,279
3408,Reflect,303.77,33,454
3409,Outside,838.12,10,1
3410,Pick,913.05,2,117
3411,Hair,432.86,10,181
3412,Career,658.81,15,472
3413,Start,880.2,25,352
3414,Run,885.38,8,252
3415,Past,177.86,8,115
3416,Model,110.72,19,183
3417,Than,85.53,22,61
3418,Adult,366.89,6,459
3419,Stand,52.91,10,92
3420,Bill,434.34,22,308
3421,Drop,189.55,28,77
3422,Long,894.19,44,155
3423,By,628.51,19,179
3424,Change,876.65,18,470
3425,Fact,504.26,24,478
3426,Cut,272.75,46,409
3427,Language,85.61,1,442
3428,Worry,933.76,10,399
3429,Her,659.3,21,76
3430,Often,396.69,47,408
3431,General,787.69,31,418
3432,Notice,76.64,37,219
3433,Hit,959.99,18,75
3434,Impact,99.54,9,94
3435,Food,769.86,23,164
3436,Sound,499.26,31,356
3437,Window,973.12,39,407
3438,Case,640.24,9,411
3439,Difference,944.59,16,197
3440,Throughout,424.47,32,276
3441,Agreement,538.43,35,275
3442,Event,823.19,25,43
3443,Year,585.15,27,270
3444,Bad,582.1,45,416
3445,View,750.8,45,45
3446,Situation,242.84,1,105
3447,Start,993.97,2,186
3448,Clearly,562.79,9,472
3449,Agree,119.05,23,185
3450,Chance,850.26,50,420
3451,Meet,147.96,30,74
3452,Wonder,836.9,36,498
3453,Arm,932.03,27,125
3454,Knowledge,218.63,15,29
3455,Candidate,749.53,8,493
3456,High,698.82,10,194
3457,Positive,735.75,45,495
3458,Color,430.46,4,360
3459,Measure,114.95,38,38
3460,During,482.06,39,446
3461,Onto,166.59,10,188
3462,Miss,149.86,16,40
3463,Fall,22.35,27,77
3464,As,767.76,31,381
3465,Compare,148.71,34,358
3466,Place,949.28,31,211
3467,President,725.33,29,401
3468,Ask,648.4,1,147
3469,Level,120.15,4,452
3470,Serve,646.03,39,385
3471,Set,181.84,11,6
3472,Bed,402.43,28,349
3473,Lawyer,948.76,30,284
3474,Last,714.29,17,471
3475,Training,576.34,20,364
3476,Performance,235.04,11,140
3477,Age,973.39,34,194
3478,Itself,978.15,9,381
3479,Drive,219.75,40,29
3480,Case,226.72,12,422
3481,Card,748.54,36,310
3482,Trade,843.3,45,240
3483,Father,482.64,42,329
3484,Nice,411.05,25,85
3485,Rate,64.12,24,332
3486,You,429.98,18,56
3487,Wear,113.36,24,309
3488,Both,781.01,22,15
3489,Guess,247.13,11,278
3490,Front,115.4,14,306
3491,Every,20.87,20,97
3492,Treat,556.17,41,476
3493,Cold,42.04,18,44
3494,Their,976.9,37,23
3495,Unit,568.1,31,24
3496,Return,57.57,6,484
3497,Program,315.52,23,385
3498,Quality,289.58,26,257
3499,Account,202.93,49,201
3500,Doctor,728.43,9,360
3501,Science,677.94,22,209
3502,See,897.55,33,52
3503,Trial,507.16,50,77
3504,Feeling,33.45,25,245
3505,Alone,590.49,3,149
3506,Enjoy,169.61,44,238
3507,Artist,87.97,41,48
3508,Capital,953.29,15,453
3509,Adult,223.49,44,335
3510,Power,149.45,46,83
3511,Him,993.48,33,265
3512,Whatever,992.36,39,334
3513,West,528.05,50,175
3514,Into,453.01,9,174
3515,Model,297.93,40,439
3516,Organization,940.74,3,457
3517,Who,715.63,44,199
3518,Special,246.72,40,311
3519,Push,84.25,10,291
3520,Live,631.51,32,50
3521,Home,806.68,10,393
3522,Land,871.75,36,445
3523,Walk,969.26,6,256
3524,Stop,103.17,21,87
3525,Foot,934.72,11,35
3526,Prevent,287.32,24,181
3527,Attention,98.34,12,364
3528,Hospital,774.22,17,243
3529,Level,978.7,49,449
3530,Performance,447.62,9,482
3531,Research,132.73,37,250
3532,Start,49.2,19,206
3533,Happen,414.94,40,470
3534,Hot,683.78,29,188
3535,Feel,517.35,40,488
3536,Large,320.51,6,350
3537,Threat,419.06,29,135
3538,Consider,878.63,44,22
3539,Young,624.41,42,30
3540,Employee,743.63,16,359
3541,Enter,823.02,1,80
3542,Media,854.53,19,193
3543,Thought,166.62,26,438
3544,Born,82.25,25,448
3545,Certain,467.66,6,179
3546,Think,471.22,42,274
3547,Take,901.13,30,56
3548,Enter,94.96,47,56
3549,Main,918.29,26,394
3550,Leader,438.78,26,169
3551,Able,73.83,22,310
3552,Bring,491.43,45,380
3553,Another,481.46,18,233
3554,One,47.9,10,486
3555,Artist,475.27,41,110
3556,Specific,326.98,3,308
3557,By,776.46,4,480
3558,Subject,810.45,28,243
3559,Step,221.29,14,445
3560,My,32.71,49,351
3561,Can,428.69,17,326
3562,American,184.34,10,36
3563,Despite,281.17,6,153
3564,Agreement,875.04,29,447
3565,Sure,425.52,14,343
3566,Which,894.14,12,426
3567,Since,63.2,28,176
3568,Structure,963.73,20,85
3569,Itself,206.62,27,247
3570,Once,480.74,45,402
3571,Drug,169.08,45,224
3572,Black,361.15,45,293
3573,Listen,395.25,1,288
3574,Inside,785.24,39,102
3575,Fact,87.03,43,297
3576,Source,620.35,21,341
3577,Yes,986.5,47,381
3578,Believe,826.98,47,163
3579,Middle,24.04,30,479
3580,Color,156.01,21,59
3581,Land,794.1,44,209
3582,Name,270.17,47,2
3583,And,988.36,9,325
3584,Off,454.84,38,50
3585,Add,46.12,48,97
3586,Nation,425.97,35,397
3587,Bill,174.44,25,111
3588,Task,354.6,13,498
3589,Short,682.83,1,190
3590,Religious,815.64,2,155
3591,Hit,897.69,33,420
3592,Line,869.08,45,256
3593,Both,652.42,30,212
3594,Choose,416.28,23,425
3595,Person,547.04,34,499
3596,Allow,767.43,8,475
3597,Trouble,184.06,28,192
3598,Service,185.13,39,84
3599,Box,547.34,25,146
3600,Guess,846.64,45,349
3601,Sea,443.12,19,360
3602,Ask,624.17,7,45
3603,Major,807.88,7,46
3604,Become,653.13,40,478
3605,Deal,417.17,32,384
3606,Movie,754.21,35,52
3607,And,637.19,33,298
3608,Issue,807.81,43,149
3609,Local,853.19,14,115
3610,Blue,779.11,36,196
3611,Employee,123.36,31,487
3612,Arm,133.2,30,212
3613,Maintain,908.91,42,361
3614,Seem,786.79,26,4
3615,Drop,940.22,15,260
3616,Go,290.77,43,136
3617,Base,314.32,27,345
3618,Anyone,249.14,27,17
3619,Tax,25.37,10,405
3620,Truth,380.66,34,420
3621,Field,743.83,21,172
3622,Herself,178.71,37,221
3623,Nice,249.41,26,99
3624,Fact,620.11,26,425
3625,Million,61.07,37,220
3626,First,137.58,41,200
3627,Decision,977.58,12,207
3628,Suddenly,905.13,34,82
3629,Institution,443.03,7,364
3630,Continue,803.16,33,61
3631,Build,635.13,26,432
3632,Score,764.55,17,429
3633,Debate,557.38,21,105
3634,Ago,102.32,2,224
3635,Adult,21.42,50,304
3636,Other,161.52,40,363
3637,Learn,548.24,6,293
3638,Court,388.58,48,376
3639,Happy,139.24,30,325
3640,Night,635.19,23,96
3641,Trade,247.32,15,153
3642,News,201.89,16,372
3643,Require,782.23,25,395
3644,Hear,267.87,4,141
3645,Likely,92.13,10,322
3646,Last,32.91,38,444
3647,Score,112.39,30,475
3648,Laugh,599.94,7,73
3649,Pick,289.64,12,48
3650,Environment,86.61,24,468
3651,Model,839.93,26,52
3652,All,496.13,2,212
3653,Democratic,82.84,41,40
3654,Camera,218.19,27,193
3655,Option,890.82,41,466
3656,Accept,456.37,11,93
3657,Goal,305.77,12,338
3658,Decide,571.62,39,438
3659,Remain,41.14,22,178
3660,Suggest,489.07,40,308
3661,Turn,551.02,11,268
3662,Standard,744.28,8,99
3663,Deep,610.05,35,12
3664,Policy,522.81,49,79
3665,Interesting,224.14,24,59
3666,Close,899.59,2,168
3667,Test,147.18,6,373
3668,Take,694.69,9,138
3669,Wide,280.93,13,489
3670,Wrong,101.05,46,283
3671,Less,655.41,30,382
3672,Win,810.92,28,263
3673,Environmental,946.88,13,129
3674,This,181.23,44,434
3675,Leave,888.44,18,493
3676,Visit,398.9,38,407
3677,Indeed,768.78,20,85
3678,Leave,796.16,47,250
3679,Test,439.14,29,217
3680,Church,600.37,18,418
3681,Bar,325.56,7,311
3682,Head,389.22,13,291
3683,Pay,359.39,41,420
3684,Attack,73.62,11,456
3685,Network,43.42,33,130
3686,Effect,591,19,310
3687,Then,828.42,42,487
3688,Certainly,965.49,23,204
3689,Scene,39.64,12,415
3690,Too,329.45,12,184
3691,May,252.86,14,337
3692,After,377.94,10,400
3693,Almost,321.31,1,164
3694,Art,691.41,46,169
3695,Exactly,221.63,37,408
3696,Interesting,328.35,15,288
3697,Join,75.57,19,309
3698,Large,220.05,14,53
3699,Black,565.35,46,312
3700,Foreign,946.81,43,39
3701,Give,578.21,42,216
3702,Produce,685.31,28,163
3703,Perform,815.26,13,101
3704,Ago,59.16,32,256
3705,Someone,56.32,18,216
3706,Author,128.07,29,88
3707,Stuff,605.42,38,197
3708,But,244.06,2,146
3709,Apply,27.66,37,3
3710,Likely,912.53,19,68
3711,Per,843.23,26,19
3712,Mention,896.87,34,21
3713,Reflect,344.02,2,36
3714,Manage,475.19,27,371
3715,Capital,307.99,21,386
3716,White,352.37,6,285
3717,Entire,776.87,32,314
3718,Always,56.6,20,357
3719,Again,984.13,32,435
3720,Smile,644.69,8,432
3721,Real,380.17,40,53
3722,Everybody,39,4,423
3723,Pay,20.29,7,166
3724,Eat,862.77,47,224
3725,Of,234.08,6,98
3726,Special,726.87,24,418
3727,Year,903.85,1,479
3728,Old,691.36,4,133
3729,Author,884.49,3,57
3730,Tend,57.52,20,39
3731,Senior,271.09,45,314
3732,Order,793.71,25,139
3733,Sometimes,701.68,9,299
3734,Scene,466.09,9,164
3735,Toward,863.28,49,300
3736,Second,888.92,27,327
3737,Program,452.31,8,268
3738,Same,532.31,37,245
3739,Expect,664.66,18,165
3740,Painting,774.92,31,116
3741,About,100.88,50,152
3742,Forward,714.27,23,286
3743,Enjoy,837.19,16,338
3744,Region,650.66,14,356
3745,Second,87.24,32,31
3746,Attorney,220.35,43,111
3747,Free,473.47,25,97
3748,Still,492.77,22,107
3749,Consider,815.86,49,271
3750,And,518.79,21,390
3751,Especially,944.94,46,233
3752,Popular,658.74,33,55
3753,Politics,914.98,15,470
3754,More,370.01,29,445
3755,Always,624.27,13,400
3756,System,406.2,5,143
3757,Perform,428.86,44,158
3758,Finish,951.98,37,332
3759,Radio,111.04,30,449
3760,Then,116.1,8,124
3761,Piece,26.42,30,96
3762,Term,274.09,31,339
3763,Model,535.58,23,136
3764,Woman,127.14,36,44
3765,While,360.88,14,78
3766,Indicate,402.96,28,261
3767,Step,340.4,29,140
3768,Police,376.08,4,333
3769,Newspaper,388.7,28,100
3770,Mind,301.07,26,91
3771,Purpose,598.11,34,312
3772,Door,498.68,28,56
3773,Raise,684.35,42,128
3774,Attention,959.38,15,59
3775,Decide,62.61,3,295
3776,Major,273.52,5,273
3777,Performance,110.02,15,452
3778,Leg,624.02,46,208
3779,Reveal,397.99,7,113
3780,Camera,736.59,45,138
3781,Teach,500.22,11,403
3782,Join,211.54,41,148
3783,Idea,708.79,19,376
3784,Player,13.08,12,258
3785,Only,908.7,40,245
3786,So,741.7,45,123
3787,Final,178.53,44,36
3788,Blue,174.98,22,461
3789,Item,460.66,1,342
3790,Whatever,479.85,22,11
3791,Idea,185.74,17,452
3792,Bit,86.21,44,390
3793,Church,854.56,39,181
3794,Direction,969.85,38,1
3795,Memory,493.42,16,242
3796,Few,118.29,2,291
3797,Appear,683.25,19,428
3798,Memory,236,33,86
3799,Media,757.44,50,49
3800,Own,108.99,48,172
3801,Exactly,458.09,48,180
3802,Energy,989.9,17,340
3803,Early,491.63,24,235
3804,Then,23.43,23,155
3805,Contain,713.06,34,397
3806,Sound,667.3,39,248
3807,Future,121.63,44,266
3808,Leave,730.93,2,76
3809,Cover,978.85,15,338
3810,Develop,994.15,23,255
3811,Since,40.6,37,380
3812,Risk,698.85,28,185
3813,Myself,214.24,6,100
3814,Relationship,921.44,25,328
3815,Perhaps,116.85,18,450
3816,Physical,630.62,35,461
3817,Figure,913.27,34,90
3818,Pass,272.66,44,179
3819,Outside,889.11,26,302
3820,Which,423.12,18,159
3821,Build,198.67,38,267
3822,Popular,704.82,40,63
3823,Like,439.13,30,291
3824,Surface,968.47,23,148
3825,Administration,119.09,1,256
3826,Audience,927.96,10,239
3827,Seek,684.11,34,495
3828,Test,296.88,36,341
3829,Whether,170.98,32,148
3830,Everything,73.97,19,8
3831,Company,459.32,14,145
3832,Use,827.22,8,28
3833,Lawyer,493.48,1,221
3834,Thus,358.73,1,26
3835,Recent,258.92,23,450
3836,Chair,290.43,33,341
3837,Agree,958.94,36,80
3838,Difficult,954.15,46,139
3839,Manage,151.22,47,101
3840,Approach,437.73,6,149
3841,Myself,226.67,31,478
3842,Magazine,361.09,44,327
3843,Ten,392.38,26,496
3844,Well,905.12,17,472
3845,Now,309,20,89
3846,Three,568.27,44,449
3847,Congress,329.26,38,72
3848,Born,686.49,13,129
3849,Behind,144.33,36,103
3850,Item,308.05,6,153
3851,Around,571,41,237
3852,Thought,550.37,25,401
3853,Cold,877.16,28,50
3854,Recent,147.22,29,356
3855,Reduce,320.13,44,365
3856,Receive,363.98,23,219
3857,Ahead,471.89,27,237
3858,Professor,37.4,36,14
3859,Suggest,957.92,27,46
3860,Recent,758.3,40,465
3861,Product,309.37,16,298
3862,Event,517.08,9,318
3863,Beyond,547.84,37,450
3864,To,300.41,49,433
3865,Word,398.73,26,344
3866,Week,15.89,49,448
3867,Would,522.83,4,44
3868,Offer,64.15,42,55
3869,Yet,340.15,7,421
3870,Successful,297.67,31,354
3871,Because,337.99,4,63
3872,Easy,743.07,44,262
3873,Hope,741.97,4,360
3874,Return,213.01,10,288
3875,Science,743.02,32,70
3876,Social,231.31,44,328
3877,Possible,853.73,20,322
3878,Owner,317.78,1,413
3879,Must,490.11,45,103
3880,Physical,123.56,1,79
3881,Mother,607.75,8,267
3882,Value,105.9,14,54
3883,State,479,33,228
3884,Pattern,396.81,8,154
3885,List,410.51,12,420
3886,Wear,242.58,35,134
3887,Choice,823.47,44,225
3888,Watch,860.72,40,64
3889,Brother,438.03,41,12
3890,Because,192.96,48,337
3891,Light,248.28,33,380
3892,Age,702.63,13,244
3893,Side,485.66,19,342
3894,Think,109.02,38,253
3895,Note,373.67,18,201
3896,Most,391.96,7,238
3897,Process,422.73,28,76
3898,People,37.69,30,62
3899,Figure,568.57,1,298
3900,Without,309.73,42,334
3901,Recently,894.29,40,228
