inventory_id,product_id,stock,last_updated
2283,1037,80,2023-04-01 02:16
2284,2812,292,2023-07-09 10:36
2285,182,548,2023-01-05 06:05
2286,4692,340,2023-06-06 18:10
2287,4162,89,2023-06-24 18:45
2288,1519,778,2023-07-24 11:28
2289,4882,146,2023-06-15 03:08
2290,3041,589,2023-07-15 04:38
2291,3253,309,2023-08-17 14:58
2292,1489,115,2023-05-03 04:24
2293,111,464,2023-05-22 04:23
2294,1120,245,2023-07-08 14:39
2295,4822,121,2023-05-17 18:44
2296,1488,394,2023-03-04 03:17
2297,2343,53,2023-05-16 07:36
2298,4461,597,2023-04-11 20:30
2299,2031,811,2023-03-22 07:29
2300,3404,836,2023-03-01 18:27
2301,2466,795,2023-06-12 20:44
2302,2531,218,2023-01-29 13:43
2303,3710,580,2023-07-31 14:46
2304,1803,673,2023-08-23 14:22
2305,1852,106,2023-01-10 02:24
2306,246,546,2023-03-04 18:25
2307,4061,962,2023-09-29 21:32
2308,2919,941,2023-03-27 01:57
2309,1164,954,2023-03-03 08:25
2310,651,377,2023-08-17 14:15
2311,757,938,2023-05-24 19:46
2312,2608,160,2023-04-18 14:16
2313,2972,835,2023-05-24 14:30
2314,1444,443,2023-09-16 09:38
2315,3774,265,2023-05-17 01:02
2316,4081,49,2023-02-27 15:54
2317,4074,198,2023-03-25 15:01
2318,208,708,2023-09-28 22:23
2319,3367,815,2023-06-24 01:50
2320,1210,227,2023-08-16 07:52
2321,3792,463,2023-03-09 23:53
2322,4730,440,2023-07-24 00:21
2323,2654,416,2023-04-07 19:18
2324,1598,479,2023-01-02 08:07
2325,914,285,2023-02-01 02:50
2326,383,947,2023-07-02 02:27
2327,1250,833,2023-08-13 18:43
2328,4400,64,2023-01-13 22:11
2329,3011,333,2023-09-23 08:35
2330,374,37,2023-01-13 20:57
2331,1246,495,2023-04-02 04:18
2332,1049,67,2023-06-08 13:56
2333,1527,327,2023-08-26 02:52
2334,1597,122,2023-08-06 03:46
2335,217,618,2023-06-04 01:08
2336,1858,990,2023-03-05 08:06
2337,1783,781,2023-07-23 01:24
2338,4335,825,2023-02-14 23:53
2339,4050,168,2023-01-18 11:22
2340,1626,124,2023-04-12 18:10
2341,3098,637,2023-06-27 14:42
2342,2876,726,2023-03-20 20:42
2343,4245,794,2023-07-20 17:38
2344,1442,928,2023-01-14 07:03
2345,4923,660,2023-04-06 14:53
2346,4716,743,2023-09-06 00:53
2347,2017,352,2023-03-07 20:29
2348,3060,989,2023-06-30 02:54
2349,1747,931,2023-05-01 00:20
2350,1216,173,2023-03-19 16:51
2351,3627,232,2023-04-08 09:41
2352,4278,617,2023-03-31 17:31
2353,12,294,2023-07-06 08:16
2354,3881,707,2023-04-24 12:46
2355,2901,230,2023-03-08 14:45
2356,1857,433,2023-08-07 07:55
2357,714,519,2023-06-29 17:38
2358,285,480,2023-07-23 04:02
2359,751,929,2023-01-26 19:47
2360,4516,999,2023-08-24 00:38
2361,374,523,2023-04-06 07:30
2362,3188,621,2023-09-12 08:56
2363,990,782,2023-09-16 18:30
2364,1298,849,2023-04-13 08:56
2365,3123,39,2023-02-20 20:30
2366,116,503,2023-03-05 10:59
2367,1278,405,2023-02-21 18:30
2368,2902,660,2023-04-24 07:22
2369,4574,694,2023-04-04 18:23
2370,735,986,2023-09-10 20:27
2371,3562,945,2023-05-15 00:40
2372,4376,880,2023-05-13 19:27
2373,3298,489,2023-04-13 15:27
2374,2657,453,2023-05-15 13:34
2375,1074,148,2023-04-18 13:12
2376,1776,707,2023-03-20 13:54
2377,1161,975,2023-03-24 07:39
2378,4165,17,2023-02-24 09:46
2379,4977,299,2023-05-10 03:58
2380,1262,354,2023-03-20 18:47
2381,1509,182,2023-07-01 16:06
2382,3318,58,2023-07-13 23:02
2383,1500,840,2023-06-22 15:31
2384,1730,380,2023-01-26 03:55
2385,3192,248,2023-09-03 12:02
2386,2005,68,2023-02-28 15:24
2387,4355,56,2023-05-20 06:25
2388,3251,700,2023-09-09 02:53
2389,2260,107,2023-05-01 04:00
2390,52,497,2023-06-11 14:48
2391,1877,877,2023-06-06 03:16
2392,1000,668,2023-06-15 05:05
2393,1217,13,2023-02-06 16:10
2394,1801,793,2023-07-17 10:16
2395,1430,410,2023-01-30 13:18
2396,4168,803,2023-05-27 22:09
2397,3272,234,2023-08-31 05:53
2398,2994,395,2023-02-02 01:33
2399,2571,748,2023-05-22 00:02
2400,3901,46,2023-07-05 06:11
2401,2609,257,2023-02-07 10:45
2402,1428,959,2023-02-04 17:59
2403,3018,88,2023-08-08 07:26
2404,2193,73,2023-02-09 12:06
2405,4639,784,2023-06-25 22:30
2406,2703,438,2023-05-20 18:21
2407,139,583,2023-02-16 23:16
2408,4721,738,2023-07-12 12:02
2409,4854,216,2023-06-14 11:50
2410,3694,560,2023-09-12 14:27
2411,2931,824,2023-04-05 06:16
2412,494,488,2023-01-01 14:50
2413,1124,18,2023-05-10 06:31
2414,1383,445,2023-03-23 19:03
2415,123,72,2023-09-12 17:37
2416,788,139,2023-02-15 20:35
2417,1227,314,2023-02-07 08:15
2418,1654,585,2023-05-05 13:08
2419,3523,927,2023-07-26 16:12
2420,3791,544,2023-08-21 21:56
2421,3326,37,2023-09-25 00:04
2422,3888,220,2023-02-07 12:26
2423,1352,436,2023-09-09 01:14
2424,3964,236,2023-02-10 01:56
2425,4932,788,2023-04-05 04:49
2426,1081,448,2023-07-19 10:40
2427,232,471,2023-06-23 00:10
2428,4725,986,2023-09-29 01:30
2429,4381,636,2023-09-01 14:35
2430,4463,430,2023-06-30 15:51
2431,1944,860,2023-04-17 10:30
2432,4684,921,2023-06-08 01:40
2433,1664,118,2023-02-16 04:07
2434,3132,336,2023-06-08 14:49
2435,1544,31,2023-09-20 17:22
2436,4737,652,2023-06-21 13:43
2437,1489,238,2023-03-05 02:41
2438,1186,46,2023-03-23 08:48
2439,992,600,2023-02-05 16:02
2440,2884,862,2023-01-13 00:31
2441,2860,497,2023-07-13 00:45
2442,2231,289,2023-08-22 19:52
2443,2328,491,2023-01-04 08:42
2444,410,1,2023-03-13 11:06
2445,3448,991,2023-08-26 00:38
2446,3242,313,2023-06-08 19:02
2447,4463,681,2023-08-11 02:57
2448,4067,410,2023-06-02 12:39
2449,4690,458,2023-08-19 13:50
2450,2536,906,2023-02-15 02:23
2451,3439,835,2023-04-14 03:16
2452,3160,911,2023-06-27 12:46
2453,3495,707,2023-01-18 07:23
2454,2105,878,2023-06-19 11:23
2455,271,23,2023-07-28 22:44
2456,2002,361,2023-06-11 04:57
2457,1808,481,2023-04-12 05:35
2458,309,602,2023-07-17 09:36
2459,2232,578,2023-08-07 11:18
2460,1528,985,2023-08-26 04:05
2461,3616,80,2023-02-26 15:58
2462,4633,665,2023-07-03 06:59
2463,1126,582,2023-07-14 07:27
2464,1825,328,2023-04-16 06:15
2465,406,711,2023-07-09 21:02
2466,4863,477,2023-01-05 02:24
2467,1469,376,2023-06-29 07:05
2468,903,165,2023-09-28 07:56
2469,1320,473,2023-07-31 08:01
2470,1691,436,2023-06-03 10:20
2471,1924,80,2023-06-10 01:46
2472,2376,938,2023-09-26 10:24
2473,4585,860,2023-06-21 06:54
2474,3224,357,2023-05-25 12:57
2475,3392,673,2023-08-11 07:35
2476,2032,305,2023-06-19 14:55
2477,2145,895,2023-05-30 03:38
2478,1814,314,2023-05-12 11:22
2479,598,810,2023-06-06 16:27
2480,994,405,2023-05-06 00:29
2481,4977,248,2023-05-13 20:09
2482,2260,592,2023-08-19 12:16
2483,2336,231,2023-05-19 12:14
2484,3359,270,2023-01-09 04:10
2485,4308,777,2023-03-29 15:11
2486,1197,229,2023-01-25 15:49
2487,4861,336,2023-09-14 07:34
2488,3442,131,2023-09-02 01:15
2489,1791,589,2023-09-30 18:09
2490,4280,596,2023-05-19 06:23
2491,818,255,2023-03-22 22:50
2492,849,990,2023-01-05 11:27
2493,4678,456,2023-03-08 15:32
2494,502,707,2023-03-30 16:35
2495,944,881,2023-09-03 22:57
2496,356,490,2023-06-17 16:18
2497,2469,920,2023-09-23 18:31
2498,2849,197,2023-05-27 21:25
2499,3382,379,2023-06-22 23:31
2500,3872,819,2023-03-09 19:40
2501,1030,38,2023-05-06 08:04
2502,84,43,2023-06-04 06:16
2503,2279,580,2023-08-10 07:50
2504,2494,390,2023-02-02 15:48
2505,1216,740,2023-04-25 17:04
2506,4642,55,2023-01-15 01:54
2507,1159,918,2023-07-02 08:04
2508,874,139,2023-02-28 21:41
2509,1672,751,2023-08-25 07:34
2510,2731,879,2023-07-21 09:37
2511,2919,541,2023-07-20 23:44
2512,1560,338,2023-06-22 01:06
2513,3862,986,2023-01-02 22:08
2514,4550,962,2023-08-09 16:58
2515,647,944,2023-04-22 21:13
2516,564,267,2023-07-04 05:05
2517,4527,305,2023-04-07 13:40
2518,2125,712,2023-06-17 04:55
2519,3249,397,2023-04-24 15:05
2520,694,74,2023-04-25 07:18
2521,4441,563,2023-07-09 18:41
2522,394,906,2023-04-15 18:56
2523,2430,911,2023-04-04 23:55
2524,1561,848,2023-07-28 11:17
2525,1291,955,2023-03-11 17:38
2526,275,878,2023-05-08 12:34
2527,1597,317,2023-08-23 21:45
2528,2399,187,2023-05-16 04:48
2529,3331,212,2023-02-25 01:53
2530,154,308,2023-04-29 05:00
2531,3693,731,2023-08-01 09:19
2532,4133,759,2023-07-22 15:47
2533,4426,851,2023-01-15 21:56
2534,268,565,2023-06-10 15:57
2535,1154,582,2023-05-24 22:21
2536,3125,771,2023-01-26 23:47
2537,1254,907,2023-02-15 10:01
2538,3992,448,2023-05-27 09:55
2539,528,476,2023-05-15 21:21
2540,1543,38,2023-06-04 16:48
2541,1703,861,2023-06-13 04:29
2542,479,158,2023-04-27 00:49
2543,4396,812,2023-07-07 16:51
2544,385,167,2023-03-24 09:50
2545,4581,624,2023-05-24 18:12
2546,3459,400,2023-06-23 15:43
2547,1485,459,2023-06-22 04:56
2548,1307,203,2023-04-13 09:17
2549,1094,532,2023-03-20 04:50
2550,1916,9,2023-03-11 02:08
2551,134,137,2023-06-19 06:57
2552,3288,587,2023-02-25 03:04
2553,1766,209,2023-01-06 21:40
2554,1882,22,2023-04-23 07:02
2555,1617,259,2023-07-29 22:26
2556,3838,451,2023-02-04 22:23
2557,1007,686,2023-08-08 01:52
2558,3738,373,2023-01-06 16:59
2559,3585,876,2023-08-07 21:20
2560,1164,794,2023-09-02 18:26
2561,4995,624,2023-06-27 01:19
2562,2583,255,2023-01-30 01:45
2563,1422,284,2023-07-09 17:35
2564,1726,57,2023-02-10 09:09
2565,1418,932,2023-04-29 13:11
2566,4766,569,2023-05-13 22:14
2567,3995,174,2023-05-01 08:22
2568,238,221,2023-05-19 15:22
2569,1080,47,2023-03-07 16:02
2570,4426,303,2023-08-23 23:18
2571,558,969,2023-01-09 12:33
2572,745,465,2023-03-25 15:21
2573,1339,677,2023-03-09 14:02
2574,2398,53,2023-07-11 13:13
2575,480,449,2023-07-31 01:30
2576,2122,676,2023-08-25 21:32
2577,833,851,2023-09-01 05:07
2578,4057,328,2023-05-14 23:40
2579,3391,108,2023-04-04 02:54
2580,2161,51,2023-07-17 11:40
2581,2948,655,2023-04-27 10:55
2582,4398,893,2023-08-14 22:38
2583,1263,807,2023-08-29 13:50
2584,1216,347,2023-09-16 12:57
2585,526,184,2023-03-21 10:27
2586,2595,613,2023-01-21 08:24
2587,4792,800,2023-06-25 16:53
2588,3157,403,2023-10-01 05:44
2589,2309,729,2023-05-11 12:31
2590,4155,742,2023-03-17 04:37
2591,2027,497,2023-05-08 08:42
2592,1538,462,2023-02-09 03:01
2593,1527,102,2023-03-08 03:25
2594,693,88,2023-01-25 23:36
2595,977,543,2023-08-23 11:07
2596,4207,42,2023-05-01 18:17
2597,2840,704,2023-08-01 02:17
2598,410,685,2023-02-07 07:53
2599,3723,875,2023-01-26 20:15
2600,3971,298,2023-01-19 12:56
2601,1848,612,2023-03-19 23:22
2602,2888,106,2023-05-09 00:02
2603,2908,182,2023-06-12 05:08
2604,897,505,2023-02-22 16:17
2605,1415,179,2023-03-14 18:51
2606,4033,968,2023-07-18 04:52
2607,2086,255,2023-04-23 11:48
2608,4568,465,2023-04-04 11:30
2609,1340,21,2023-07-04 23:22
2610,2370,153,2023-03-15 10:01
2611,926,384,2023-04-01 14:36
2612,3088,695,2023-06-14 22:16
2613,2136,605,2023-07-15 03:05
2614,1576,930,2023-04-10 22:43
2615,13,708,2023-04-11 11:08
2616,1658,999,2023-05-29 18:44
2617,2412,309,2023-08-15 15:04
2618,152,312,2023-09-15 11:25
2619,4249,511,2023-09-18 14:01
2620,4909,594,2023-06-19 13:11
2621,97,277,2023-08-26 11:48
2622,171,823,2023-03-27 05:39
2623,85,880,2023-07-11 22:40
2624,3093,784,2023-09-17 14:51
2625,2862,73,2023-06-10 12:14
2626,1553,806,2023-08-18 11:25
2627,4071,263,2023-04-04 21:57
2628,3255,437,2023-04-18 17:54
2629,1311,970,2023-06-12 18:32
2630,3393,238,2023-05-18 08:45
2631,1516,463,2023-09-12 00:45
2632,3885,326,2023-03-29 15:36
2633,1311,933,2023-07-03 16:51
2634,4647,157,2023-01-09 02:01
2635,3428,82,2023-07-24 11:17
2636,2862,555,2023-02-12 10:52
2637,1162,828,2023-03-10 07:32
2638,228,669,2023-07-08 02:31
2639,4692,742,2023-03-22 22:05
2640,1237,606,2023-05-27 04:14
2641,959,73,2023-06-15 09:32
2642,3363,223,2023-01-22 00:07
2643,1243,605,2023-06-12 06:45
2644,2588,775,2023-07-25 17:10
2645,1906,446,2023-05-06 09:43
2646,3796,684,2023-03-20 08:49
2647,3348,176,2023-06-01 15:05
2648,1474,43,2023-08-09 20:47
2649,3089,77,2023-06-21 07:05
2650,2124,638,2023-09-21 18:31
2651,222,661,2023-06-23 13:56
2652,796,199,2023-04-15 08:27
2653,877,228,2023-01-21 04:39
2654,358,279,2023-10-01 08:17
2655,1839,721,2023-03-22 00:44
2656,527,838,2023-02-12 17:29
2657,1449,870,2023-03-19 01:28
2658,774,972,2023-03-30 18:37
2659,625,381,2023-06-01 15:54
2660,4190,678,2023-02-27 22:02
2661,3052,551,2023-03-20 09:25
2662,3568,556,2023-08-02 09:52
2663,4390,511,2023-07-25 21:31
2664,2441,915,2023-01-05 12:08
2665,852,781,2023-02-26 00:42
2666,4349,334,2023-05-15 07:34
2667,4557,550,2023-01-30 07:10
2668,3191,316,2023-06-06 09:46
2669,1095,857,2023-01-01 13:28
2670,349,813,2023-07-18 21:54
2671,1456,583,2023-09-15 09:35
2672,4079,452,2023-09-26 20:36
2673,3936,250,2023-06-10 07:07
2674,4267,335,2023-07-18 04:00
2675,3291,288,2023-07-24 19:01
2676,2547,793,2023-03-02 21:31
2677,4881,445,2023-03-08 01:28
2678,1784,303,2023-04-03 12:28
2679,916,625,2023-03-14 01:16
2680,3573,828,2023-03-16 19:57
2681,1467,76,2023-04-09 13:39
2682,1500,17,2023-06-06 16:47
2683,524,46,2023-05-26 05:27
2684,1337,626,2023-05-10 21:57
2685,4358,222,2023-02-27 08:59
2686,2306,750,2023-09-06 08:19
2687,4187,939,2023-02-27 19:23
2688,738,482,2023-08-17 00:16
2689,1257,845,2023-07-28 04:39
2690,4818,624,2023-05-23 20:41
2691,4714,707,2023-09-27 23:22
2692,791,667,2023-03-24 16:47
2693,4209,715,2023-04-12 09:55
2694,909,753,2023-01-11 20:53
2695,468,224,2023-08-10 17:51
2696,3460,419,2023-01-11 01:38
2697,1378,723,2023-01-02 01:32
2698,512,5,2023-06-28 16:47
2699,1612,765,2023-03-24 14:08
2700,4418,344,2023-04-10 20:49
2701,4457,405,2023-04-07 03:26
2702,790,3,2023-06-14 12:45
2703,381,334,2023-04-02 21:20
2704,2214,250,2023-09-29 23:14
2705,1925,563,2023-01-01 07:38
2706,2911,566,2023-03-24 21:34
2707,3424,862,2023-03-29 19:16
2708,4625,785,2023-02-01 06:48
2709,489,461,2023-07-23 18:29
2710,4375,714,2023-08-10 14:37
2711,1344,842,2023-08-23 03:37
2712,3573,955,2023-05-05 19:02
2713,1861,181,2023-04-16 17:38
2714,4110,624,2023-07-17 17:33
2715,1670,219,2023-09-05 22:57
2716,3339,921,2023-02-12 06:09
2717,4143,344,2023-02-28 07:38
2718,4443,934,2023-07-26 15:36
2719,1451,407,2023-08-21 13:01
2720,859,253,2023-08-11 19:51
2721,4524,312,2023-02-25 01:49
2722,7,996,2023-02-08 15:51
2723,1556,158,2023-09-16 13:59
2724,1285,205,2023-04-26 07:28
2725,4988,156,2023-02-20 17:44
2726,4429,869,2023-09-18 14:26
2727,1834,357,2023-04-06 18:54
2728,3778,754,2023-02-02 07:14
2729,4329,488,2023-06-16 11:30
2730,163,415,2023-09-04 00:10
2731,4039,394,2023-02-18 21:33
2732,356,432,2023-07-09 13:13
2733,4768,171,2023-01-04 10:44
2734,4410,535,2023-02-21 03:54
2735,2183,253,2023-02-08 01:27
2736,1044,478,2023-08-16 02:31
2737,3357,119,2023-08-24 07:29
2738,4122,711,2023-02-26 00:16
2739,2887,993,2023-08-03 14:08
2740,4748,873,2023-10-01 17:06
2741,2024,554,2023-06-03 16:41
2742,2867,676,2023-09-12 05:12
2743,1460,752,2023-01-09 15:20
2744,1235,718,2023-07-20 04:31
2745,3088,377,2023-07-24 02:25
2746,4374,393,2023-03-29 10:18
2747,2900,588,2023-02-18 18:33
2748,1134,331,2023-08-18 19:03
2749,1673,315,2023-09-17 23:03
2750,4860,579,2023-03-25 12:51
2751,2814,333,2023-04-25 15:20
2752,4935,279,2023-08-11 21:08
2753,74,782,2023-08-16 04:32
2754,2441,907,2023-03-11 00:11
2755,4746,882,2023-01-12 10:47
2756,3646,274,2023-09-01 14:20
2757,1170,783,2023-07-30 05:12
2758,3466,604,2023-06-05 22:25
2759,516,782,2023-08-13 06:10
2760,4703,633,2023-07-22 14:18
2761,3969,22,2023-01-02 19:29
2762,4533,800,2023-08-23 04:51
2763,2515,702,2023-09-12 22:03
2764,2089,572,2023-06-30 19:11
2765,4678,291,2023-07-27 12:38
2766,2260,77,2023-09-18 23:40
2767,1586,821,2023-09-16 12:36
2768,2477,115,2023-07-30 06:16
2769,3786,248,2023-05-28 05:58
2770,3755,531,2023-06-25 11:46
2771,1690,408,2023-10-01 02:04
2772,876,389,2023-05-30 06:35
2773,4787,546,2023-01-15 00:03
2774,2173,296,2023-06-11 15:14
2775,81,811,2023-03-27 21:48
2776,4217,825,2023-07-21 05:20
2777,82,334,2023-03-29 20:32
2778,969,855,2023-01-17 19:12
2779,1344,408,2023-03-13 15:13
2780,3758,40,2023-07-23 14:04
2781,3279,296,2023-02-01 20:30
2782,149,860,2023-04-02 16:12
2783,2217,547,2023-05-10 00:22
2784,2938,532,2023-02-23 04:49
2785,1815,0,2023-04-08 05:55
2786,338,337,2023-09-05 04:10
2787,2500,682,2023-05-02 02:11
2788,4875,754,2023-08-31 10:11
2789,2146,853,2023-02-24 13:59
2790,4533,355,2023-08-01 10:02
2791,1938,14,2023-03-18 00:23
2792,3663,807,2023-07-09 05:33
2793,105,48,2023-01-01 11:39
2794,1744,47,2023-06-26 05:13
2795,3198,778,2023-07-26 22:01
2796,835,606,2023-07-02 09:52
2797,1666,17,2023-07-03 20:01
2798,3174,299,2023-02-19 07:19
2799,4571,267,2023-04-09 03:36
2800,3591,554,2023-05-31 19:47
2801,3539,459,2023-01-27 01:50
2802,4118,779,2023-09-03 17:45
2803,160,669,2023-03-02 05:00
2804,4349,483,2023-03-24 12:25
2805,3396,899,2023-01-18 10:52
2806,256,115,2023-04-15 20:17
2807,3504,381,2023-03-04 11:25
2808,390,236,2023-05-19 01:31
2809,2422,310,2023-05-10 17:33
2810,1078,615,2023-01-23 13:08
2811,3223,495,2023-05-21 18:45
2812,2810,977,2023-08-05 02:58
2813,4577,924,2023-07-25 01:02
2814,3066,168,2023-06-04 03:29
2815,317,386,2023-03-14 21:29
2816,1033,119,2023-06-15 14:33
2817,2820,625,2023-08-12 15:38
2818,3914,140,2023-06-11 00:19
2819,3486,786,2023-04-02 20:04
2820,1510,961,2023-04-03 13:00
2821,1024,623,2023-01-05 00:17
2822,2718,241,2023-04-21 20:45
2823,2416,450,2023-01-16 23:19
2824,2119,510,2023-06-07 04:34
2825,3936,922,2023-07-19 21:08
2826,2487,554,2023-05-28 02:07
2827,2668,381,2023-04-25 07:39
2828,4922,447,2023-06-17 07:38
2829,1399,98,2023-04-29 00:50
2830,4378,230,2023-06-10 23:05
2831,51,500,2023-02-11 23:43
2832,1124,294,2023-06-20 13:30
2833,2849,223,2023-02-22 23:06
2834,1362,718,2023-01-29 06:56
2835,28,758,2023-05-08 03:30
2836,3231,130,2023-04-05 10:17
2837,749,952,2023-02-04 11:06
2838,3870,242,2023-03-15 09:57
2839,3796,506,2023-03-22 04:18
2840,3487,790,2023-05-19 13:38
2841,4392,657,2023-05-07 05:04
2842,2839,569,2023-06-14 15:21
2843,2632,567,2023-06-16 23:00
2844,1401,185,2023-06-06 16:58
2845,1396,697,2023-06-27 19:07
2846,1147,729,2023-06-10 02:57
2847,831,415,2023-03-01 08:06
2848,4116,335,2023-09-08 07:49
2849,3017,629,2023-02-13 12:19
2850,3676,68,2023-01-29 05:40
2851,2753,938,2023-01-27 01:18
2852,4335,872,2023-01-25 14:16
2853,2976,315,2023-02-17 10:44
2854,2117,458,2023-08-21 19:24
2855,2518,275,2023-08-30 01:53
2856,1887,783,2023-07-07 05:35
2857,1760,365,2023-03-14 19:48
2858,2438,448,2023-09-28 14:15
2859,2424,114,2023-08-25 03:39
2860,976,364,2023-06-03 09:20
2861,4679,470,2023-04-13 17:22
2862,2130,296,2023-04-15 11:23
2863,301,341,2023-04-29 16:01
2864,4001,522,2023-10-01 14:13
2865,249,227,2023-04-10 01:23
2866,1023,542,2023-04-22 20:34
2867,3452,85,2023-02-05 03:34
2868,1647,245,2023-09-24 20:31
2869,4923,186,2023-08-07 04:32
2870,307,525,2023-08-31 00:27
2871,4146,547,2023-03-31 03:04
2872,4562,69,2023-06-30 22:47
2873,1427,491,2023-09-01 09:46
2874,1609,9,2023-05-27 21:18
2875,4546,445,2023-04-05 13:37
2876,2589,700,2023-02-02 13:49
2877,2568,185,2023-03-04 18:42
2878,3647,708,2023-06-06 11:32
2879,3348,334,2023-04-19 10:49
2880,2683,746,2023-04-26 11:05
2881,3954,831,2023-09-20 14:23
2882,410,103,2023-09-20 23:39
2883,4625,884,2023-02-24 06:44
2884,2919,435,2023-09-02 12:47
2885,1541,299,2023-05-23 03:28
2886,3126,508,2023-02-14 19:06
2887,3926,453,2023-07-13 21:41
2888,1332,606,2023-07-23 03:42
2889,4824,954,2023-02-03 05:26
2890,2543,229,2023-04-18 03:59
2891,3245,139,2023-05-12 09:58
2892,3081,644,2023-08-09 19:27
2893,2147,994,2023-06-24 16:31
2894,432,624,2023-01-15 07:54
2895,303,114,2023-01-25 19:25
2896,4361,609,2023-06-24 20:59
2897,3930,233,2023-01-09 17:49
2898,4353,927,2023-04-30 00:26
2899,2789,167,2023-02-18 13:05
2900,697,553,2023-07-29 18:03
2901,4277,297,2023-05-28 09:04
2902,1395,666,2023-05-31 14:41
2903,3194,283,2023-09-21 14:26
2904,4233,304,2023-08-23 07:50
2905,4775,379,2023-08-13 13:27
2906,1399,574,2023-07-09 19:40
2907,4017,336,2023-06-28 03:21
2908,4260,129,2023-09-23 01:31
2909,911,862,2023-01-27 21:27
2910,1468,146,2023-02-06 05:17
2911,3614,763,2023-08-25 05:59
2912,4414,623,2023-02-07 17:49
2913,1128,306,2023-09-28 22:15
2914,4428,192,2023-08-20 18:03
2915,672,473,2023-01-08 05:21
2916,2689,768,2023-09-28 16:29
2917,2452,937,2023-05-15 19:56
2918,2693,830,2023-02-20 05:33
2919,2179,813,2023-04-16 20:24
2920,3486,508,2023-03-23 15:45
2921,4286,400,2023-09-25 14:25
2922,859,84,2023-04-04 13:29
2923,1783,653,2023-01-16 07:18
2924,1720,540,2023-09-15 12:58
2925,2800,770,2023-08-11 00:04
2926,4394,116,2023-02-11 19:05
2927,4736,251,2023-09-09 06:45
2928,4414,81,2023-05-21 17:04
2929,2758,590,2023-01-06 17:27
2930,186,755,2023-03-27 16:13
2931,864,455,2023-08-28 12:39
2932,4728,48,2023-07-09 08:15
2933,2586,151,2023-08-06 12:09
2934,3465,599,2023-04-17 17:11
2935,1811,842,2023-07-11 13:39
2936,733,643,2023-06-10 16:19
2937,4134,551,2023-01-11 19:33
2938,3807,984,2023-01-07 19:39
2939,2609,199,2023-03-06 22:55
2940,3233,20,2023-03-04 22:43
2941,999,589,2023-05-04 13:37
2942,4789,81,2023-01-06 10:30
2943,2037,981,2023-09-30 15:55
2944,1030,873,2023-08-31 19:23
2945,2519,137,2023-06-11 07:19
2946,2864,124,2023-05-05 19:57
2947,3495,43,2023-01-31 12:42
2948,4351,335,2023-10-01 09:10
2949,828,876,2023-09-15 12:15
2950,1008,43,2023-05-26 02:26
2951,2685,62,2023-03-11 13:55
2952,2453,217,2023-08-25 02:39
2953,1693,410,2023-02-05 16:15
2954,2812,955,2023-09-29 22:38
2955,4065,210,2023-07-14 19:03
2956,3294,143,2023-08-14 13:47
2957,647,222,2023-06-28 22:42
2958,4176,737,2023-07-25 14:00
2959,4656,251,2023-04-18 13:14
2960,2894,247,2023-01-31 07:17
2961,59,641,2023-06-20 05:34
2962,4461,329,2023-08-09 08:57
2963,741,375,2023-05-30 03:51
2964,3690,681,2023-05-07 13:13
2965,705,666,2023-06-21 20:44
2966,3161,840,2023-07-12 17:34
2967,1962,598,2023-09-07 11:04
2968,4654,190,2023-07-02 03:10
2969,2841,808,2023-03-01 11:04
2970,830,388,2023-05-29 00:18
2971,2017,402,2023-01-22 06:40
2972,1098,858,2023-09-18 07:33
2973,1966,482,2023-09-06 14:47
2974,1489,467,2023-01-15 14:19
2975,1298,557,2023-08-04 12:10
2976,3099,419,2023-01-03 00:03
2977,2811,936,2023-05-08 16:18
2978,2417,181,2023-09-24 07:48
2979,674,386,2023-05-11 16:21
2980,2101,70,2023-07-31 15:25
2981,628,35,2023-02-23 06:49
2982,3784,981,2023-06-15 15:47
2983,1678,342,2023-06-03 08:18
2984,3356,848,2023-05-16 03:49
2985,352,998,2023-07-11 16:15
2986,1020,38,2023-04-07 22:48
2987,4590,559,2023-01-01 17:17
2988,1109,502,2023-04-20 02:39
2989,68,270,2023-03-15 13:05
2990,3987,429,2023-04-17 11:26
2991,3459,137,2023-09-18 23:22
2992,840,269,2023-05-13 13:36
2993,2217,464,2023-03-01 13:18
2994,4333,773,2023-04-28 15:36
2995,4850,324,2023-04-19 23:59
2996,178,589,2023-07-30 18:56
2997,4712,816,2023-01-23 08:50
2998,3428,507,2023-07-25 03:47
2999,2131,711,2023-01-02 04:31
3000,4667,177,2023-03-30 20:52
3001,4143,549,2023-05-23 11:02
3002,4171,465,2023-05-19 13:25
3003,2621,772,2023-06-29 09:21
3004,917,876,2023-05-02 10:09
3005,2693,550,2023-08-21 02:35
3006,1113,866,2023-09-09 15:33
3007,1010,464,2023-05-17 03:10
3008,1611,21,2023-08-06 14:07
3009,4529,982,2023-03-03 10:02
3010,866,775,2023-07-16 00:24
3011,2220,794,2023-01-18 12:34
3012,1664,312,2023-04-17 00:55
3013,4839,515,2023-09-25 19:24
3014,533,519,2023-09-10 15:43
3015,1684,561,2023-08-29 19:19
3016,3631,667,2023-07-03 18:03
3017,4195,227,2023-04-30 23:14
3018,1757,414,2023-05-26 18:29
3019,3891,460,2023-01-08 16:58
3020,2057,96,2023-04-30 10:58
3021,70,619,2023-01-07 21:22
3022,924,964,2023-06-28 20:33
3023,1582,524,2023-08-03 14:18
3024,190,190,2023-03-07 09:16
3025,3244,136,2023-06-28 05:08
